capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
229320 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.990758947 0.990471573 0.991407861 0.990571975 0.991057128 0.990288908 0.983042434 0.982145923 0.982145923 0.989586653 0.989586653 0.981956194
246960 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.987636034 0.990084932 0.985592689 0.989908099 0.984072882 0.984425351 0.974620140 0.971636413 0.971636413 0.980320857 0.980320857 0.968964339
264600 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.985303383 0.989202851 0.980951654 0.988001103 0.980561930 0.980471932 0.975111291 0.970381590 0.970381590 0.964021624 0.964021624 0.964441415
282240 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.984982038 0.988310528 0.980951654 0.987108780 0.980269311 0.980279599 0.973626679 0.968248590 0.968248590 0.962190457 0.962190457 0.962607355
299880 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.982194842 0.983936594 0.977074612 0.982796970 0.976772077 0.976610941 0.965028210 0.959320475 0.959320475 0.953507505 0.953507505 0.953010628
317520 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.967021379 0.971248781 0.964329971 0.970018538 0.964266784 0.963586259 0.951891369 0.941647598 0.941647598 0.939643463 0.939643463 0.937039229
335160 0.997154459 0.925005708 0.925005708 0.072148751	0.925031523 0.938706713 0.940313900 0.937413416 0.939847932 0.938859008 0.937949741 0.929585648 0.926803167 0.926803167 0.926282606 0.926282606 0.926743736
176400 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.934947823 0.934118509 0.936060030 0.934339644 0.936613789 0.936446491 0.933395777 0.933394884 0.933394884 0.933774491 0.933774491 0.933566276
194040 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.934947823 0.934118509 0.936060030 0.934339644 0.936613789 0.936446491 0.933395777 0.933394884 0.933394884 0.933774491 0.933774491 0.933566276
211680 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.934947823 0.934020361 0.936060030 0.934241496 0.936613789 0.936446491 0.932693079 0.932225555 0.932225555 0.933445202 0.933445202 0.932314018
229320 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.933777913 0.933547051 0.933981404 0.933813508 0.934333474 0.934788991 0.926302403 0.925139650 0.925139650 0.930508444 0.930508444 0.923969265
246960 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.931204047 0.931543964 0.929722966 0.931392844 0.927530572 0.928592525 0.917760761 0.914545117 0.914545117 0.924604048 0.924604048 0.913111970
264600 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.928916728 0.931100430 0.924874169 0.930871447 0.923140380 0.922815102 0.917931150 0.912619414 0.912619414 0.907356965 0.907356965 0.907812339
282240 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.928702411 0.930288776 0.924464964 0.930059793 0.922776072 0.922389305 0.916226875 0.910727720 0.910727720 0.905871917 0.905871917 0.905878598
299880 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.925770685 0.926144499 0.920848861 0.925915516 0.918667175 0.918392230 0.907308416 0.900321077 0.900321077 0.896653526 0.896653526 0.896342639
317520 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.911320222 0.912553788 0.906706275 0.912293478 0.905773908 0.905200222 0.894993444 0.884223164 0.884223164 0.884233875 0.884233875 0.880733132
335160 0.940452927 0.869347536 0.869347536 0.071105391	0.869376791 0.880371701 0.882156087 0.881356092 0.882351766 0.881476117 0.879912404 0.871738734 0.870428790 0.870428790 0.869547241 0.869547241 0.869770038
176400 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.087808676 1.087238139 1.088857184 1.087291899 1.087747514 1.087770287 1.086661720 1.086524924 1.086524924 1.086558089 1.086558089 1.086470039
194040 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.087808676 1.087238139 1.088857184 1.087291899 1.087747514 1.087770287 1.086661720 1.086524924 1.086524924 1.086558089 1.086558089 1.086470039
211680 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.087808676 1.087162579 1.088857184 1.087216339 1.087747514 1.087770287 1.086557084 1.086404261 1.086404261 1.086468814 1.086468814 1.086394479
229320 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.087034889 1.086566617 1.087666138 1.086630926 1.086890625 1.086717482 1.080365028 1.080525522 1.080525522 1.085172908 1.085172908 1.078094258
246960 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.083469832 1.085349419 1.082068648 1.084534516 1.081729608 1.081362639 1.070961420 1.068431688 1.068431688 1.079530527 1.079530527 1.064670207
264600 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.081547590 1.085047346 1.078929086 1.084107781 1.078107080 1.077800353 1.071642127 1.067313537 1.067313537 1.060723240 1.060723240 1.061366581
282240 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.081547590 1.085047346 1.078929086 1.084107781 1.078107080 1.077800353 1.071401065 1.067053333 1.067053333 1.060471674 1.060471674 1.061115015
299880 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.079541577 1.082247236 1.076457379 1.081619809 1.075582493 1.075458604 1.063895154 1.058510173 1.058510173 1.052618985 1.052618985 1.052190666
317520 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.065884755 1.068400547 1.063973634 1.067331722 1.061935447 1.061879007 1.050621586 1.040304119 1.040304119 1.040985004 1.040985004 1.036520718
335160 1.093263634 1.022663521 1.022663521 0.070600113	1.022689054 1.033476182 1.038024640 1.033897736 1.037255113 1.032174544 1.031588404 1.025632853 1.023847165 1.023847165 1.023526888 1.023526888 1.023762144
176400 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.015967829 1.014989344 1.017658921 1.015073741 1.017254648 1.017237872 1.014292050 1.014445249 1.014445249 1.014580006 1.014580006 1.014240575
194040 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.015967829 1.014989344 1.017658921 1.015073741 1.017254648 1.017237872 1.014292050 1.014445249 1.014445249 1.014580006 1.014580006 1.014240575
211680 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.015967829 1.014989344 1.017658921 1.015073741 1.017254648 1.017237872 1.014031512 1.014182775 1.014182775 1.014580006 1.014580006 1.013980119
229320 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.015216791 1.014896625 1.016490707 1.014941713 1.016089043 1.015856346 1.006457819 1.005289276 1.005289276 1.012039586 1.012039586 1.003590848
246960 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.011594955 1.014330318 1.011881733 1.014266453 1.010560731 1.009866854 1.000460953 0.995123890 0.995123890 1.005813492 1.005813492 0.993941974
264600 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.009638540 1.011858935 1.003624689 1.011669737 1.003541798 1.003497696 1.000260852 0.993821999 0.993821999 0.987513819 0.987513819 0.988914712
282240 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.009638540 1.011757445 1.003523199 1.011568247 1.003339382 1.003279115 1.000157908 0.993315225 0.993315225 0.986936493 0.986936493 0.988337386
299880 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 1.006670491 1.007184477 0.999306246 1.006995279 0.999145069 0.999525200 0.989117475 0.981046753 0.981046753 0.976468305 0.976468305 0.976284523
317520 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 0.988049394 0.991469730 0.983067399 0.991182093 0.983992752 0.983849265 0.973359067 0.961926461 0.961926461 0.959257083 0.959257083 0.957390297
335160 1.021475786 0.943450456 0.943450456 0.078025330	0.943478346 0.958554853 0.959395951 0.955994722 0.959480378 0.956060218 0.955667216 0.947623675 0.945158935 0.945158935 0.943840551 0.943840551 0.943990298
176400 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.068559959 1.067671021 1.069830090 1.067723439 1.068487635 1.069612227 1.067220645 1.067179541 1.067179541 1.067112881 1.067112881 1.067019802
194040 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.068559959 1.067671021 1.069830090 1.067723439 1.068487635 1.069612227 1.067220645 1.067179541 1.067179541 1.067112881 1.067112881 1.067019802
211680 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.068559959 1.067671021 1.069830090 1.067723439 1.068487635 1.069612227 1.066493094 1.066414959 1.066414959 1.066677242 1.066677242 1.066172846
229320 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.067781875 1.067057377 1.066953347 1.067169989 1.065766567 1.066637749 1.059386330 1.057451891 1.057451891 1.064904602 1.064904602 1.056599668
246960 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.064345052 1.064958538 1.061961171 1.065059185 1.061258312 1.060931409 1.050987885 1.047254144 1.047254144 1.059717127 1.059717127 1.045429402
264600 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.062487944 1.064515679 1.056757583 1.064550170 1.057026029 1.056632443 1.051350723 1.046225797 1.046225797 1.039876587 1.039876587 1.040876802
282240 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.062272055 1.063926588 1.056360924 1.063961079 1.056376735 1.055908105 1.050344586 1.045160028 1.045160028 1.038746648 1.038746648 1.039597119
299880 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.059363115 1.057726707 1.053520243 1.057858029 1.053246235 1.052973931 1.040067866 1.033460865 1.033460865 1.027718683 1.027718683 1.027588678
317520 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.041799063 1.044982414 1.038077486 1.045498385 1.038917360 1.038956060 1.024622270 1.014398406 1.014398406 1.013511040 1.013511040 1.010887719
335160 1.073755784 1.000712211 1.000712211 0.073043573	1.000735937 1.013124699 1.015075950 1.011562230 1.015541559 1.011256601 1.011023529 1.003760934 1.001468146 1.001468146 1.000990426 1.000990426 1.001184695
176400 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.030027855 1.029908441 1.030823541 1.029725366 1.031596686 1.031697319 1.028545425 1.028607985 1.028607985 1.029304679 1.029304679 1.029175533
194040 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.030027855 1.029908441 1.030823541 1.029725366 1.031596686 1.031697319 1.028545425 1.028607985 1.028607985 1.029304679 1.029304679 1.029175533
211680 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.029973605 1.029908441 1.030823541 1.029725366 1.031596686 1.031697319 1.028071237 1.027912689 1.027912689 1.029242128 1.029242128 1.028529472
229320 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.029214764 1.029736393 1.028947620 1.029446465 1.030332553 1.030477926 1.022928691 1.021565036 1.021565036 1.028467563 1.028467563 1.020944774
246960 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.025861783 1.028716673 1.023905429 1.028710946 1.024734438 1.025153516 1.014824209 1.010233681 1.010233681 1.022459815 1.022459815 1.008311868
264600 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.023797501 1.026746715 1.018870594 1.027042114 1.019174912 1.019181632 1.014207712 1.008941341 1.008941341 1.002964378 1.002964378 1.004006958
282240 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.023413455 1.026567195 1.018567131 1.026949962 1.018777792 1.018720401 1.013393449 1.007998257 1.007998257 1.002476410 1.002476410 1.003173023
299880 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.020324169 1.021373000 1.016618717 1.021755767 1.016242649 1.016158533 1.003961855 0.999102980 0.999102980 0.993624223 0.993624223 0.993843426
317520 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 1.007117674 1.009377653 1.001417517 1.009595173 1.002489993 1.002706058 0.990043714 0.980809652 0.980809652 0.979722346 0.979722346 0.976635433
335160 1.035586638 0.964094918 0.964094918 0.071491720	0.964117819 0.977135482 0.979450894 0.974454210 0.980244124 0.974772465 0.974463351 0.967617130 0.965506494 0.965506494 0.964991819 0.964991819 0.965902158
176400 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.033606157 1.033319632 1.034064803 1.033446129 1.035010618 1.035253679 1.032172230 1.032106852 1.032106852 1.032790948 1.032790948 1.032614048
194040 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.033606157 1.033319632 1.034064803 1.033446129 1.035010618 1.035253679 1.032172230 1.032106852 1.032106852 1.032790948 1.032790948 1.032614048
211680 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.033579942 1.033319632 1.034064803 1.033446129 1.035010618 1.035253679 1.031628910 1.031729803 1.031729803 1.032630343 1.032630343 1.031682832
229320 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.032962544 1.032890987 1.032912177 1.032930901 1.033872480 1.034001855 1.026825597 1.026272122 1.026272122 1.030289557 1.030289557 1.026862835
246960 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.029969684 1.030623802 1.028258528 1.030384586 1.027993722 1.028436953 1.017084022 1.012476230 1.012476230 1.025063909 1.025063909 1.011382917
264600 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.027400048 1.030043233 1.023297643 1.029968539 1.023136683 1.022693430 1.016519219 1.011174748 1.011174748 1.005526466 1.005526466 1.006533551
282240 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.027030923 1.029592071 1.023196623 1.029517377 1.022928304 1.022596404 1.015955455 1.010013414 1.010013414 1.004359537 1.004359537 1.005538685
299880 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.025149715 1.027443018 1.021012793 1.027368324 1.020986402 1.020494668 1.010034849 1.003816827 1.003816827 0.999169711 0.999169711 0.998920485
317520 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 1.014941866 1.016112044 1.010753267 1.016473439 1.010703505 1.010517251 0.998835316 0.989802278 0.989802278 0.987521316 0.987521316 0.986058233
335160 1.039194945 0.970865155 0.970865155 0.068329790	0.970889793 0.981484165 0.984043711 0.980528748 0.984810170 0.980483150 0.980405813 0.973105120 0.971937754 0.971937754 0.971188962 0.971188962 0.971396763
176400 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.047936536 1.047143899 1.048479460 1.047163872 1.048711361 1.048816192 1.046416465 1.046335981 1.046335981 1.046622121 1.046622121 1.046245178
194040 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.047936536 1.047143899 1.048479460 1.047163872 1.048711361 1.048816192 1.046416465 1.046335981 1.046335981 1.046622121 1.046622121 1.046245178
211680 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.047886122 1.047049077 1.048446213 1.047069050 1.048524797 1.048765778 1.046065045 1.045774507 1.045774507 1.046435716 1.046435716 1.045271246
229320 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.047527858 1.046344918 1.045809904 1.046364891 1.047358250 1.047372014 1.040186066 1.038553618 1.038553618 1.045173766 1.045173766 1.037006945
246960 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.043893905 1.044632613 1.040773189 1.044671809 1.040356111 1.042051823 1.030924629 1.028445879 1.028445879 1.035105177 1.035105177 1.024242271
264600 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.041953336 1.043839199 1.036055718 1.043868437 1.036665441 1.037530764 1.031477383 1.027438674 1.027438674 1.019736830 1.019736830 1.021777414
282240 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.041606042 1.043744065 1.035950619 1.043773303 1.036560342 1.037460707 1.029948029 1.025883935 1.025883935 1.018750689 1.018750689 1.020673541
299880 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.038613822 1.040061313 1.033299460 1.040218658 1.033104181 1.034117753 1.020346300 1.016470647 1.016470647 1.011108905 1.011108905 1.011504217
317520 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 1.021823632 1.024870909 1.019803164 1.024908054 1.019256227 1.019930795 1.006003956 0.997736040 0.997736040 0.995456887 0.995456887 0.992854175
335160 1.052848919 0.978683193 0.978683193 0.074165726	0.978709104 0.988983430 0.990847124 0.989819171 0.991382682 0.988174123 0.987333372 0.981327745 0.979852691 0.979852691 0.978879346 0.978879346 0.980068088
176400 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.051613419 1.051655351 1.053850876 1.051681634 1.053435898 1.053691092 1.050118912 1.049985441 1.049985441 1.050796718 1.050796718 1.050859273
194040 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.051613419 1.051655351 1.053850876 1.051681634 1.053435898 1.053691092 1.050118912 1.049985441 1.049985441 1.050796718 1.050796718 1.050859273
211680 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.051448667 1.051655351 1.053687922 1.051681634 1.053247922 1.053540128 1.049677690 1.049259887 1.049259887 1.050624826 1.050624826 1.050047834
229320 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.051396928 1.051412652 1.052271351 1.051438935 1.050571343 1.051937475 1.044228796 1.042763368 1.042763368 1.049471831 1.049471831 1.043895270
246960 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.048161201 1.050103146 1.047078629 1.049964626 1.046085942 1.046804703 1.035196473 1.031562908 1.031562908 1.043427093 1.043427093 1.030502724
264600 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.045524031 1.048233484 1.040131766 1.048177573 1.041163800 1.040896592 1.034482016 1.028781205 1.028781205 1.023715941 1.023715941 1.024661224
282240 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.045052202 1.047626640 1.039818921 1.047570729 1.040964879 1.040668080 1.033162113 1.027388218 1.027388218 1.021802312 1.021802312 1.022645537
299880 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.042096619 1.043571855 1.037443526 1.043400434 1.038843702 1.038693938 1.025420705 1.019120301 1.019120301 1.014062356 1.014062356 1.014419241
317520 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.028362636 1.032713249 1.025699798 1.032877317 1.026867671 1.026600326 1.014643972 1.003354507 1.003354507 1.002073712 1.002073712 1.000853230
335160 1.057629736 0.987109484 0.987109484 0.070520252	0.987136101 1.000621026 1.003285231 1.001042640 1.003084040 0.999913323 0.999321561 0.990683392 0.987711401 0.987711401 0.987414120 0.987414120 0.987482255
176400 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.022246505 1.021200452 1.023025230 1.021195965 1.023052369 1.023345186 1.020742398 1.020808913 1.020808913 1.020664570 1.020664570 1.020444083
194040 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.022246505 1.021200452 1.023025230 1.021195965 1.023052369 1.023345186 1.020742398 1.020808913 1.020808913 1.020664570 1.020664570 1.020444083
211680 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.022246505 1.021115140 1.022939918 1.021110653 1.023013606 1.023259874 1.020438534 1.020456821 1.020456821 1.020452966 1.020452966 1.020145908
229320 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.021664954 1.020719388 1.021189688 1.020708059 1.021708061 1.022035207 1.014242591 1.014076097 1.014076097 1.019191444 1.019191444 1.013307360
246960 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.018303767 1.019856309 1.016556376 1.019654110 1.016242957 1.016034188 1.005777176 1.002411488 1.002411488 1.014526771 1.014526771 0.999876032
264600 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.015516331 1.018065161 1.010666770 1.018233243 1.011018640 1.010576244 1.004876047 1.000251987 1.000251987 0.994942878 0.994942878 0.995123030
282240 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.015516331 1.017763083 1.010380235 1.017931165 1.010706558 1.010170522 1.004510936 0.999672002 0.999672002 0.994324076 0.994324076 0.994382269
299880 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 1.013106396 1.014640742 1.008336759 1.014530579 1.009030807 1.008395221 0.996345754 0.990728550 0.990728550 0.986663015 0.986663015 0.985967193
317520 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 0.999745649 1.001737907 0.996820712 1.002067268 0.997055376 0.995857055 0.984815709 0.975444738 0.975444738 0.972844698 0.972844698 0.969964784
335160 1.026818896 0.956242432 0.956242432 0.070576464	0.956268891 0.971033900 0.974979362 0.969590107 0.975510411 0.968591776 0.967748429 0.961669407 0.957573913 0.957573913 0.956478588 0.956478588 0.956868674
176400 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.158325564 1.158451739 1.160134394 1.158515351 1.160497062 1.160365349 1.156822832 1.156944616 1.156944616 1.157841119 1.157841119 1.157557105
194040 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.158325564 1.158451739 1.160134394 1.158515351 1.160497062 1.160365349 1.156822832 1.156944616 1.156944616 1.157841119 1.157841119 1.157557105
211680 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.158325564 1.158451739 1.160134394 1.158515351 1.160389982 1.160317502 1.156377451 1.156667616 1.156667616 1.157739158 1.157739158 1.157183242
229320 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.157769891 1.158055066 1.159379066 1.158118678 1.159901380 1.159582191 1.150976651 1.149807901 1.149807901 1.155198182 1.155198182 1.151113464
246960 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.154381658 1.157583899 1.152855729 1.157360817 1.154185092 1.152871526 1.140012864 1.137833995 1.137833995 1.152469870 1.152469870 1.137398458
264600 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.151621981 1.154968763 1.147114103 1.154735054 1.146633959 1.146928995 1.141825435 1.136384772 1.136384772 1.130717341 1.130717341 1.131992816
282240 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.151621981 1.154800070 1.147114103 1.154566361 1.146633959 1.146928995 1.140540834 1.135618595 1.135618595 1.129806819 1.129806819 1.131180263
299880 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.149705601 1.151529502 1.146084763 1.151116462 1.145757722 1.145952037 1.132500010 1.127382654 1.127382654 1.121925932 1.121925932 1.122418208
317520 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.135403427 1.140438513 1.132677609 1.140603991 1.131967327 1.131809165 1.119007298 1.111098132 1.111098132 1.108457751 1.108457751 1.107366735
335160 1.164417879 1.082275229 1.082275229 0.082142650	1.082303773 1.102537891 1.103156249 1.102728688 1.103152452 1.100381264 1.100455179 1.090434370 1.084553587 1.084553587 1.083444714 1.083444714 1.083971685
176400 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.156325617 1.156466022 1.158183248 1.156604625 1.158096472 1.158100243 1.155082852 1.155080055 1.155080055 1.155971859 1.155971859 1.155913628
194040 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.156325617 1.156466022 1.158183248 1.156604625 1.158096472 1.158100243 1.155082852 1.155080055 1.155080055 1.155971859 1.155971859 1.155913628
211680 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.156325617 1.156466022 1.158183248 1.156604625 1.158096472 1.158100243 1.154842351 1.154804604 1.154804604 1.155798585 1.155798585 1.155543779
229320 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.155921816 1.156086127 1.157225909 1.156198317 1.157041866 1.156943608 1.149843968 1.149459925 1.149459925 1.153516992 1.153516992 1.149798815
246960 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.152857095 1.155737045 1.152278842 1.155605142 1.153054252 1.152629914 1.140380575 1.135976385 1.135976385 1.152402239 1.152402239 1.134277049
264600 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.150076512 1.153026271 1.147001346 1.152915224 1.146153952 1.146197935 1.139475909 1.133459557 1.133459557 1.127672185 1.127672185 1.128751959
282240 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.149908839 1.152630539 1.147001346 1.152519492 1.146153952 1.146197935 1.138471462 1.133023866 1.133023866 1.126797913 1.126797913 1.127876436
299880 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.148450628 1.150118042 1.145225844 1.149865183 1.144131672 1.144480481 1.132316713 1.124972434 1.124972434 1.120509017 1.120509017 1.120676447
317520 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.135995613 1.139767721 1.135473752 1.139734904 1.134573795 1.134583428 1.119404910 1.112289019 1.112289019 1.108433350 1.108433350 1.106725233
335160 1.162559301 1.078819593 1.078819593 0.083739708	1.078845501 1.099357392 1.102969202 1.100312162 1.103949160 1.101565187 1.100926596 1.087196825 1.081504338 1.081504338 1.081385959 1.081385959 1.080395506
176400 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.149018556 1.148065411 1.150216752 1.148087360 1.149766811 1.150062256 1.147749480 1.147523386 1.147523386 1.147736645 1.147736645 1.147449891
194040 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.149018556 1.148065411 1.150216752 1.148087360 1.149766811 1.150062256 1.147749480 1.147523386 1.147523386 1.147736645 1.147736645 1.147449891
211680 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.149018556 1.148065411 1.150216752 1.148087360 1.149766811 1.150062256 1.147455345 1.147177165 1.147177165 1.147679762 1.147679762 1.146897563
229320 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.148424688 1.147477434 1.149545849 1.147560212 1.148731391 1.148805550 1.141814484 1.140969943 1.140969943 1.145664165 1.145664165 1.140338873
246960 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.145118962 1.146817393 1.143785290 1.147052692 1.144500336 1.143623206 1.130582502 1.126742244 1.126742244 1.140800606 1.140800606 1.125920309
264600 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.142847032 1.144915016 1.138030684 1.145039903 1.138167743 1.137325180 1.131689429 1.126152546 1.126152546 1.120195604 1.120195604 1.121472528
282240 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.142847032 1.144761102 1.138030684 1.144885989 1.138167743 1.137325180 1.130899015 1.125792307 1.125792307 1.119790621 1.119790621 1.120912601
299880 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.141903001 1.142196139 1.136963000 1.142321026 1.137123810 1.136409874 1.123710460 1.119140135 1.119140135 1.113728953 1.113728953 1.114221858
317520 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.129078929 1.131111304 1.124885499 1.131151392 1.125965899 1.124703962 1.113624961 1.106345093 1.106345093 1.102180589 1.102180589 1.100758443
335160 1.153984574 1.074238484 1.074238484 0.079746090	1.074263742 1.094257084 1.096641245 1.094030791 1.096969504 1.093208362 1.092784194 1.081103903 1.076889720 1.076889720 1.075258181 1.075258181 1.075934015
176400 1.138586697 1.056170300 1.056170300 0.082416397	1.056196317 1.133062481 1.132578251 1.134078197 1.132550465 1.134422322 1.134366772 1.131434238 1.131501678 1.131501678 1.132069224 1.132069224 1.131866151
194040 1.138586697 1.056170300 1.056170300 0.082416397	1.056196317 1.133062481 1.132578251 1.134078197 1.132550465 1.134422322 1.134366772 1.131434238 1.131501678 1.131501678 1.132069224 1.132069224 1.131866151
211680 1.138586697 1.056170300 1.056170300 0.082416397	1.056196317 1.132903031 1.132578251 1.133926194 1.132550465 1.134276056 1.134206652 1.130587115 1.130539246 1.130539246 1.131555107 1.131555107 1.130778425
