capacity sum_comm_comp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG BP OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR
242550 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.875660416 0.876244640 0.875463713 0.878035154 0.874711702 0.877985071 0.875876423 0.876283986 0.863061494 0.858422629 0.858422629 0.875392470 0.875392470 0.859736709  
264600 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.872696453 0.871405385 0.862335256 0.875241174 0.868446701 0.875256365 0.869342631 0.869012008 0.862236304 0.856933321 0.856933321 0.854090848 0.854090848 0.855930790  
286650 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.872696453 0.871405385 0.861555172 0.875241174 0.868446701 0.875256365 0.869342631 0.869012008 0.861718150 0.855681358 0.855681358 0.853422006 0.853422006 0.854979114  
308700 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.866624406 0.865309813 0.856468529 0.867689144 0.862233533 0.867704335 0.864385551 0.864451616 0.848681227 0.839974637 0.839974637 0.841653007 0.841653007 0.839566309  
330750 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.841038082 0.840068076 0.837504416 0.843552550 0.839220218 0.843143164 0.839491484 0.839679488 0.828261152 0.822792265 0.822792265 0.822438670 0.822438670 0.824339615  
352800 0.884277775 0.822042436 0.822042436 0.062235339 0.822068192 0.822652135 0.822068192 0.824862635 0.822977347 0.823121763 0.822722911 0.822702259 0.822689833 0.822674021 0.822652135 0.822652135 0.822796766 0.822796766 0.824238097  
176400 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.987413403 0.989292020 0.991720094 0.988542266 0.988699782 0.988428838 0.990066132 0.989922571 0.986032154 0.986061334 0.986061334 0.987506696 0.987506696 0.987700429  
198450 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.987413403 0.989292020 0.991848600 0.988542266 0.988699782 0.988428838 0.990066132 0.989922571 0.986039579 0.986061334 0.986061334 0.987506696 0.987506696 0.987698254  
242550 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.984441612 0.984060887 0.983073287 0.986329018 0.984221838 0.986149836 0.984237152 0.983667987 0.973171832 0.968267507 0.968267507 0.985107822 0.985107822 0.971093749  
264600 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.982085421 0.981512230 0.972541431 0.984864202 0.979026849 0.984966426 0.976608294 0.976468480 0.969900344 0.964552765 0.964552765 0.961785919 0.961785919 0.964308067  
286650 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.981646227 0.980574187 0.971385777 0.984381630 0.978686991 0.984483854 0.976517957 0.976381385 0.968953463 0.961911634 0.961911634 0.960740459 0.960740459 0.962592684  
308700 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.976090444 0.974793893 0.966919367 0.975596523 0.973567366 0.975697588 0.969904823 0.969209998 0.956610532 0.945053488 0.945053488 0.947092119 0.947092119 0.945643432  
330750 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.949832745 0.950126251 0.946681090 0.953154555 0.947710467 0.953195996 0.946412427 0.946953007 0.935418611 0.929709048 0.929709048 0.929334503 0.929334503 0.930703557  
352800 0.993232312 0.928583994 0.928583994 0.064648318 0.928606967 0.929350913 0.928612925 0.932110829 0.929469135 0.929556748 0.929358449 0.928968257 0.928942529 0.929366381 0.929350913 0.929350913 0.929080381 0.929080381 0.930607383  
176400 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.908991193 0.909417480 0.911645686 0.908419627 0.910040002 0.908340952 0.909917046 0.909813186 0.907474161 0.907290088 0.907290088 0.907341175 0.907341175 0.907525552  
198450 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.908991193 0.909417480 0.911655483 0.908419627 0.910040002 0.908340952 0.909917046 0.909813186 0.907419107 0.907290088 0.907290088 0.907341175 0.907341175 0.907524751  
242550 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.905680752 0.905231276 0.904991149 0.907803096 0.905433375 0.907917621 0.906140794 0.905156219 0.893056447 0.888346268 0.888346268 0.904920321 0.904920321 0.889858612  
264600 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.902358277 0.900905669 0.891099663 0.904685794 0.898447527 0.904839975 0.897363329 0.897548813 0.891438274 0.885372142 0.885372142 0.882251382 0.882251382 0.884485933  
286650 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.901683193 0.900633993 0.891471648 0.903947303 0.898184158 0.904101484 0.897363329 0.897548813 0.889578934 0.882867684 0.882867684 0.880280616 0.880280616 0.882054643  
308700 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.895891430 0.895245863 0.888484775 0.897027303 0.892453481 0.897310641 0.889961176 0.890291952 0.877265756 0.868789885 0.868789885 0.869316413 0.869316413 0.867786181  
330750 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.870617453 0.867201536 0.868682542 0.872585932 0.869381015 0.872689686 0.867165116 0.867001679 0.855765557 0.851121848 0.851121848 0.850826409 0.850826409 0.851626776  
352800 0.913388558 0.849874316 0.849874316 0.063514242 0.849897155 0.850737063 0.849897184 0.852026933 0.850810815 0.851366919 0.850866810 0.850377094 0.850332600 0.850818553 0.850713626 0.850713626 0.850490755 0.850490755 0.851934179  
176400 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.889859480 0.890282723 0.892487967 0.889052054 0.890407118 0.889098169 0.890650797 0.890554048 0.888221219 0.888219541 0.888219541 0.888326066 0.888326066 0.888350982  
198450 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.889859480 0.890282723 0.892729322 0.889052054 0.890407118 0.889098169 0.890650797 0.890554048 0.888221219 0.888219541 0.888219541 0.888326066 0.888326066 0.888350982  
242550 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.887281492 0.885851607 0.885958393 0.888368947 0.887306225 0.888397542 0.886259605 0.887423601 0.874607478 0.870007755 0.870007755 0.885851447 0.885851447 0.870200698  
264600 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.883266948 0.882305843 0.874348769 0.886455201 0.879539791 0.886374600 0.878655063 0.878913279 0.872545205 0.866753764 0.866753764 0.863919823 0.863919823 0.865686275  
286650 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.883017131 0.882305843 0.872894328 0.886222109 0.879432032 0.886141508 0.878565552 0.878805520 0.871462908 0.865956872 0.865956872 0.863378674 0.863378674 0.864941220  
308700 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.878262375 0.877164990 0.869614872 0.880906262 0.874581320 0.880915043 0.874423445 0.874910205 0.861144017 0.851534090 0.851534090 0.853325428 0.853325428 0.850872789  
330750 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.850598309 0.845861012 0.847217959 0.851624119 0.846135084 0.851650037 0.845285551 0.844905326 0.835002228 0.830214264 0.830214264 0.830475242 0.830475242 0.832166149  
352800 0.894056485 0.829475126 0.829475126 0.064581359 0.829498852 0.830588496 0.829498852 0.832534793 0.830343088 0.830547013 0.830356458 0.829801617 0.829739465 0.830619243 0.830588496 0.830588496 0.829760595 0.829760595 0.831117319  
176400 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.139858946 1.141599229 1.143818377 1.139996291 1.142491419 1.139937781 1.142238475 1.142090289 1.138089722 1.138132789 1.138132789 1.138971164 1.138971164 1.138991937  
198450 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.139858946 1.141599229 1.143394171 1.139996291 1.142491419 1.139937781 1.142238475 1.142090289 1.138089722 1.138132789 1.138132789 1.137360363 1.137360363 1.138991937  
242550 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.136740152 1.136252580 1.136435566 1.137040436 1.134777515 1.137140509 1.135627390 1.134435289 1.121148588 1.117769033 1.117769033 1.137796145 1.137796145 1.118929503  
264600 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.132646697 1.130272591 1.123046619 1.135869763 1.126957633 1.135823969 1.126972909 1.126831350 1.121874976 1.115540018 1.115540018 1.110204666 1.110204666 1.112429614  
286650 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.132516976 1.130272591 1.121489322 1.135320784 1.126957633 1.135274990 1.126972909 1.126831350 1.120661048 1.114502347 1.114502347 1.109458199 1.109458199 1.111581038  
308700 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.127802978 1.125426599 1.118163764 1.131176034 1.122588231 1.131294014 1.123019319 1.122375792 1.108812183 1.100671286 1.100671286 1.098284110 1.098284110 1.097044565  
330750 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.093167286 1.091000006 1.091172455 1.094918894 1.092453591 1.095504254 1.092043613 1.092203743 1.076642567 1.066506341 1.066506341 1.070512444 1.070512444 1.067698449  
352800 1.145579224 1.064361922 1.064361922 0.081217302 1.064387464 1.065606977 1.064443616 1.067268210 1.066328746 1.066130420 1.066124897 1.065625567 1.065662577 1.065495607 1.065465153 1.065465153 1.065958613 1.065958613 1.066986896  
176400 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.208409794 1.210007882 1.212954311 1.208422466 1.210453068 1.208435967 1.210356191 1.210524914 1.206633531 1.206619283 1.206619283 1.207575640 1.207575640 1.207557610  
198450 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.208409794 1.210007882 1.212736209 1.208422466 1.210453068 1.208435967 1.210356191 1.210524914 1.206633531 1.206619283 1.206619283 1.207575640 1.207575640 1.207557610  
242550 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.205654134 1.206597964 1.205627406 1.206524421 1.206136052 1.206528638 1.205662122 1.206069384 1.193846703 1.189410033 1.189410033 1.205521583 1.205521583 1.189865847  
264600 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.201991377 1.201253698 1.190492033 1.205352524 1.198008102 1.205384692 1.198117428 1.197958546 1.192024722 1.185222554 1.185222554 1.180618778 1.180618778 1.182395341  
286650 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.201991377 1.201253698 1.189661938 1.205352524 1.198008102 1.205384692 1.198117428 1.197958546 1.191928060 1.184944054 1.184944054 1.180303563 1.180303563 1.182080126  
308700 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.196665526 1.196348118 1.186828737 1.197976383 1.192258636 1.198142245 1.192429441 1.192251489 1.178163674 1.169601500 1.169601500 1.167388078 1.167388078 1.166495156  
330750 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.163230537 1.162082901 1.158543748 1.168742757 1.160414651 1.168861817 1.160944817 1.161279056 1.144061304 1.134813835 1.134813835 1.138654469 1.138654469 1.136404684  
352800 1.214055973 1.134564729 1.134564729 0.079491244 1.134587830 1.135122786 1.134587830 1.136718288 1.135083927 1.135167606 1.135063798 1.134788730 1.134686564 1.134906829 1.134870922 1.134870922 1.134869778 1.134869778 1.136114584  
176400 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.198902662 1.200812154 1.203341394 1.199570764 1.200933828 1.199855282 1.201213921 1.201179282 1.197231307 1.197131128 1.197131128 1.198194284 1.198194284 1.198332107  
198450 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.198902662 1.200812154 1.202994153 1.199570764 1.200933828 1.199855282 1.201213921 1.201179282 1.197231307 1.197131128 1.197131128 1.198194284 1.198194284 1.198332107  
242550 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.196365755 1.198192739 1.194853430 1.198278573 1.196956890 1.198524257 1.197221421 1.198154331 1.181734781 1.177217632 1.177217632 1.195731815 1.195731815 1.179363898  
264600 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.192044352 1.191187120 1.181679571 1.195200729 1.187819858 1.195030327 1.187378910 1.187878719 1.181070015 1.174050170 1.174050170 1.170480515 1.170480515 1.172706893  
286650 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.192044352 1.191187120 1.181011321 1.195112013 1.187693982 1.194941611 1.187378910 1.187878719 1.179820631 1.173046601 1.173046601 1.169752039 1.169752039 1.171923195  
308700 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.186251728 1.186337108 1.179562795 1.189829907 1.182675566 1.189840050 1.183137536 1.183290808 1.169800234 1.159252405 1.159252405 1.159165613 1.159165613 1.158316211  
330750 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.152578474 1.149548011 1.149019555 1.154009926 1.150434784 1.154272558 1.148252202 1.148830129 1.134402555 1.125503555 1.125503555 1.128314843 1.128314843 1.127283730  
352800 1.204894248 1.123880629 1.123880629 0.081013619 1.123904661 1.124745918 1.123904661 1.125419547 1.124680954 1.124807902 1.124631102 1.124311791 1.124284588 1.124783055 1.124745918 1.124745918 1.124465506 1.124465506 1.125888023  
176400 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.219491650 1.221407356 1.223964543 1.220009977 1.221540144 1.220037595 1.221466368 1.221586388 1.218178105 1.218169561 1.218169561 1.218976283 1.218976283 1.218985317  
198450 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.219491650 1.221407356 1.224239530 1.220009977 1.221540144 1.220037595 1.221466368 1.221586388 1.218178105 1.218169561 1.218169561 1.218976283 1.218976283 1.218985317  
242550 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.216268187 1.219035732 1.217150252 1.219065275 1.217846852 1.219092893 1.219306680 1.218978080 1.202899984 1.198248601 1.198248601 1.218201228 1.218201228 1.200604181  
264600 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.213267069 1.212587655 1.200376622 1.216401255 1.208301014 1.216381317 1.209208949 1.208934577 1.201295878 1.194022600 1.194022600 1.189208786 1.189208786 1.191334653  
286650 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.213267069 1.212395586 1.201414633 1.216401255 1.208301014 1.216381317 1.209208949 1.208934577 1.200924749 1.193220509 1.193220509 1.188597349 1.188597349 1.190247775  
308700 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.208827629 1.208049919 1.197611487 1.210741513 1.204054983 1.210721575 1.204137239 1.204095519 1.191692543 1.180877500 1.180877500 1.179142986 1.179142986 1.178172094  
330750 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.179399990 1.173400256 1.171347958 1.179384945 1.173287831 1.179365007 1.174248037 1.173654439 1.158962796 1.149152259 1.149152259 1.149951528 1.149951528 1.149572693  
352800 1.225629633 1.147196362 1.147196362 0.078433271 1.147219705 1.147340062 1.147219705 1.148428058 1.147462847 1.147674809 1.147482375 1.147467615 1.147398636 1.147369279 1.147340062 1.147340062 1.147363165 1.147363165 1.148807456  
176400 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.188522951 1.190188059 1.192301853 1.188699778 1.190702475 1.188693434 1.190281295 1.190226761 1.186985115 1.186936049 1.186936049 1.187916106 1.187916106 1.187840761  
198450 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.188522951 1.190188059 1.192709971 1.188699778 1.190702475 1.188693434 1.190281295 1.190226761 1.186985115 1.186936049 1.186936049 1.187916106 1.187916106 1.187840761  
242550 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.185710735 1.185875847 1.184925440 1.186714195 1.186963660 1.186867821 1.185509818 1.185598578 1.172739952 1.167846245 1.167846245 1.185906850 1.185906850 1.169826716  
264600 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.182367033 1.181614390 1.171385949 1.185766439 1.177800808 1.185816665 1.179024912 1.178762571 1.171104704 1.165377078 1.165377078 1.160811166 1.160811166 1.162459984  
286650 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.182100861 1.181614390 1.170656355 1.185482017 1.177800808 1.185532243 1.179024912 1.178762571 1.170862343 1.164432526 1.164432526 1.160093497 1.160093497 1.161551375  
308700 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.176792452 1.176706098 1.165341381 1.178009871 1.171161258 1.178060097 1.173134369 1.173120459 1.157380283 1.148551007 1.148551007 1.147224614 1.147224614 1.146200671  
330750 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.141855499 1.142845030 1.139425288 1.144548118 1.139908537 1.144598344 1.141286806 1.141974402 1.126496497 1.118997139 1.118997139 1.119870525 1.119870525 1.120298778  
352800 1.194141127 1.118639679 1.118639679 0.075501448 1.118662013 1.118847190 1.118662013 1.120212180 1.118924069 1.118925551 1.118911179 1.118894594 1.118820928 1.118849945 1.118705403 1.118705403 1.118727323 1.118727323 1.119889212  
176400 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.188181895 1.188957935 1.191415251 1.187444686 1.189212866 1.187446134 1.189329157 1.189569272 1.186467911 1.186530405 1.186530405 1.186415292 1.186415292 1.186499865  
198450 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.188181895 1.188957935 1.191054043 1.187444686 1.189212866 1.187446134 1.189329157 1.189569272 1.186467911 1.186530405 1.186530405 1.186415292 1.186415292 1.186499865  
242550 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.185803670 1.186190112 1.184685404 1.186406813 1.186292553 1.186248193 1.186050744 1.186389537 1.172322731 1.166047054 1.166047054 1.184230761 1.184230761 1.167363240  
264600 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.180888021 1.179120767 1.170242231 1.183721612 1.177246015 1.183837323 1.175730279 1.175426557 1.169886874 1.162604925 1.162604925 1.157552084 1.157552084 1.159987951  
286650 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.180888021 1.179120767 1.169292249 1.183721612 1.177246015 1.183837323 1.175730279 1.175426557 1.168817556 1.161550633 1.161550633 1.156670708 1.156670708 1.159170583  
308700 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.177117406 1.175226753 1.165877566 1.177705717 1.173695233 1.177652372 1.171646857 1.171684684 1.158799476 1.150361267 1.150361267 1.148781918 1.148781918 1.147567904  
330750 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.141182928 1.141760398 1.136110159 1.142573320 1.139696023 1.143097815 1.136229904 1.135886568 1.122494799 1.111560704 1.111560704 1.114332200 1.114332200 1.112631935  
352800 1.193008880 1.110451163 1.110451163 0.082557717 1.110475536 1.111206522 1.110481133 1.113574530 1.111286711 1.111521932 1.111279686 1.110820071 1.110745311 1.111269347 1.111204496 1.111204496 1.110908967 1.110908967 1.112572449  
176400 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.130816794 1.132399400 1.134289170 1.130966029 1.133175823 1.130911396 1.132701227 1.132628255 1.129064263 1.129065846 1.129065846 1.129970714 1.129970714 1.130043510  
198450 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.130816794 1.132399400 1.135194389 1.130966029 1.133175823 1.130911396 1.132701227 1.132628255 1.129064263 1.129065846 1.129065846 1.129970714 1.129970714 1.130043510  
242550 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.127907822 1.127679829 1.125084792 1.128977983 1.127733104 1.128895377 1.126536275 1.126766724 1.112848586 1.108223244 1.108223244 1.127607366 1.127607366 1.109451639  
264600 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.124092985 1.122886114 1.113047221 1.127462890 1.119443244 1.127495044 1.119270600 1.120059143 1.112269409 1.105956425 1.105956425 1.101109012 1.101109012 1.104363414  
286650 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.124092985 1.122886114 1.112155736 1.127462890 1.119443244 1.127495044 1.119203265 1.119957198 1.112077613 1.105327585 1.105327585 1.100652313 1.100652313 1.103799544  
308700 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.119592806 1.117754991 1.110213452 1.120507632 1.115545412 1.120539786 1.114497083 1.115362864 1.100346579 1.090819658 1.090819658 1.088532191 1.088532191 1.089133187  
330750 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.083889883 1.085776224 1.081697698 1.089813557 1.081876761 1.090089775 1.082743334 1.083153367 1.065831594 1.056587683 1.056587683 1.061194287 1.061194287 1.058745941  
352800 1.136688568 1.055918543 1.055918543 0.080770025 1.055943509 1.056311201 1.055946982 1.058259108 1.056321998 1.057111336 1.056329958 1.056098200 1.056059651 1.056330376 1.056311201 1.056311201 1.056092070 1.056092070 1.057648426  
176400 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.126054263 1.127480726 1.130399836 1.126361869 1.127109751 1.126347991 1.127830203 1.127768661 1.124480838 1.124382669 1.124382669 1.124937699 1.124937699 1.124932912  
198450 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.126054263 1.127480726 1.130136967 1.126361869 1.127109751 1.126347991 1.127830203 1.127768661 1.124300922 1.124382669 1.124382669 1.124937699 1.124937699 1.124932912  
242550 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.123620860 1.123063219 1.122096154 1.123818549 1.123508379 1.124005225 1.123086195 1.122852638 1.109842926 1.106343901 1.106343901 1.121434358 1.121434358 1.106903016  
264600 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.119212122 1.118275692 1.109011858 1.122056505 1.114468634 1.122210116 1.115682696 1.115252754 1.109055639 1.102923409 1.102923409 1.098003896 1.098003896 1.099934506  
286650 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.119066289 1.118275692 1.108924956 1.121754911 1.114468634 1.121908522 1.115682696 1.115252754 1.108612112 1.101757893 1.101757893 1.097264016 1.097264016 1.099043834  
308700 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.114128938 1.114108655 1.102466335 1.116313045 1.108681961 1.116466656 1.109910562 1.109552367 1.096427246 1.087688918 1.087688918 1.085200851 1.085200851 1.083772247  
330750 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.082103919 1.081254413 1.078359465 1.084120476 1.078056913 1.084219358 1.082326581 1.081269178 1.064623826 1.057015213 1.057015213 1.058299228 1.058299228 1.057969452  
352800 1.131672412 1.056609375 1.056609375 0.075063037 1.056632861 1.057499223 1.056632861 1.058293327 1.057072799 1.057231690 1.057138218 1.056904472 1.056895014 1.057587280 1.057499223 1.057499223 1.056816144 1.056816144 1.057937278  
176400 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.168120349 1.169629763 1.171725537 1.167640447 1.170153044 1.167626014 1.169424821 1.169312967 1.166661248 1.166592050 1.166592050 1.166642230 1.166642230 1.166795820  
198450 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.168120349 1.169629763 1.172045809 1.167640447 1.170153044 1.167626014 1.169424821 1.169312967 1.166661248 1.166592050 1.166592050 1.166642230 1.166642230 1.166795820  
242550 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.164841642 1.165218203 1.163800076 1.165754802 1.163675271 1.165907589 1.165008894 1.164725626 1.151094018 1.145924211 1.145924211 1.164554690 1.164554690 1.146792100  
264600 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.161711852 1.159481416 1.149062951 1.164231009 1.155290950 1.164345107 1.157313540 1.156969712 1.149389569 1.142107216 1.142107216 1.137535698 1.137535698 1.139218719  
286650 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.161504143 1.159481416 1.147525415 1.163912764 1.155290950 1.164026862 1.157313540 1.156969712 1.148542835 1.141020755 1.141020755 1.136881145 1.136881145 1.138333021  
308700 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.156680837 1.154495418 1.145070801 1.158749091 1.150701086 1.158893115 1.153392237 1.153175855 1.136785547 1.129375283 1.129375283 1.126481250 1.126481250 1.125788375  
330750 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.120894582 1.118653617 1.114368676 1.120705431 1.115815388 1.120896503 1.117209213 1.117766641 1.103032559 1.094492046 1.094492046 1.094196094 1.094196094 1.095290666  
352800 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.094196900 1.093269489 1.095153515 1.093905868 1.093882875 1.094021843 1.093630237 1.093502411 1.094230414 1.094196900 1.094196900 1.093685293 1.093685293 1.094941345  
176400 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131755383 1.133167938 1.135600575 1.131308119 1.133497384 1.131203941 1.133083302 1.133114307 1.130143305 1.130000487 1.130000487 1.130274609 1.130274609 1.130266673  
198450 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131755383 1.133167938 1.135360126 1.131308119 1.133497384 1.131203941 1.133083302 1.133114307 1.130143305 1.129856002 1.129856002 1.130274609 1.130274609 1.130266673  
242550 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.128708499 1.128515501 1.127445804 1.129432130 1.129556695 1.129403455 1.129776228 1.128276085 1.114243674 1.110168154 1.110168154 1.126855710 1.126855710 1.109935741  
264600 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.124904002 1.122569131 1.112934056 1.127704459 1.118773403 1.127752133 1.119758962 1.119960389 1.113078363 1.105478233 1.105478233 1.101341635 1.101341635 1.104153351  
286650 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.124682355 1.122330933 1.112818763 1.127704459 1.118773403 1.127752133 1.119758962 1.119960389 1.112436588 1.105697500 1.105697500 1.100791961 1.100791961 1.103530624  
308700 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.119348435 1.117881209 1.108420864 1.122257964 1.114202412 1.122305638 1.115400765 1.115352218 1.101636275 1.092573866 1.092573866 1.091850718 1.091850718 1.090757993  
330750 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.083880588 1.084085478 1.077822251 1.085044842 1.080471028 1.084909890 1.079229222 1.078026139 1.065526883 1.056762496 1.056762496 1.057718378 1.057718378 1.056528130  
352800 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.055473302 1.054613578 1.056401465 1.055228356 1.055344264 1.055159900 1.054945127 1.054860582 1.055228512 1.055186564 1.055186564 1.055064657 1.055064657 1.056405678  
176400 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.202442171 1.204262412 1.206930150 1.202521243 1.204988108 1.202506315 1.204430895 1.204812861 1.200823858 1.200833277 1.200833277 1.201763156 1.201763156 1.201754332  
198450 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.202442171 1.204262412 1.206655710 1.202521243 1.204988108 1.202506315 1.204430895 1.204812861 1.200808618 1.200833277 1.200833277 1.201763156 1.201763156 1.201754332  
242550 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.199277646 1.201354321 1.199061415 1.202073200 1.199304540 1.202198267 1.198922584 1.199729228 1.185472926 1.181280570 1.181280570 1.199530210 1.199530210 1.182445468  
264600 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.196367487 1.194840954 1.185253606 1.199425718 1.190898640 1.199526336 1.190907157 1.191228429 1.185253972 1.178500074 1.178500074 1.174312404 1.174312404 1.176302126  
286650 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.196205391 1.194840954 1.184731820 1.199272836 1.190898640 1.199373454 1.190907157 1.191228429 1.184777182 1.177225148 1.177225148 1.173460045 1.173460045 1.175066605  
308700 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.190793185 1.189023286 1.178668255 1.191862002 1.184509377 1.192055550 1.183780249 1.183913039 1.172354351 1.163193493 1.163193493 1.161864454 1.161864454 1.161073993  
330750 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.157120052 1.154265308 1.152255936 1.159050698 1.153497784 1.159224955 1.153461298 1.153792863 1.139002286 1.130310877 1.130310877 1.133700047 1.133700047 1.132367443  
