#input_size get_time acc_size acc_time op_type overall_time
2500 0.000245850 2500 0.000015303 add_time= 0.001827057
3025 0.000017102 3025 0.000027404 add_time= 0.000062789
2500 0.000146220 2500 0.000009573 add_time= 0.000172414
2652 0.000122797 2652 0.000010916 add_time= 0.000155238
2500 0.000041142 2500 0.000006700 add_time= 0.000064309
2700 0.000049281 2700 0.000007519 add_time= 0.000074087
2750 0.000275914 2750 0.000023464 add_time= 0.000380279
2750 0.000103432 2750 0.000016036 add_time= 0.000135218
2750 0.000134843 2750 0.000006984 add_time= 0.000177528
2500 0.000104931 2500 0.000011546 add_time= 0.000144600
2550 0.000218122 2550 0.000006611 add_time= 0.000239955
2750 0.000086582 2750 0.000009545 add_time= 0.000112317
2600 0.000452000 2600 0.000017461 add_time= 0.000515087
2500 0.000028568 2500 0.000021429 add_time= 0.000066010
2550 0.000335634 2550 0.000010319 add_time= 0.000372813
2500 0.000230369 2500 0.000008756 add_time= 0.000258887
2805 0.000125046 2805 0.000007509 add_time= 0.000155316
2808 0.000172585 2808 0.000007780 add_time= 0.000197065
5250 0.001833614 2756 0.000010947 mult_time= 0.002009600
5200 0.001782038 2703 0.000008785 mult_time= 0.001847647
5400 0.001954779 2915 0.000008533 mult_time= 0.002035523
5100 0.002907019 2600 0.000007502 mult_time= 0.002966854
5555 0.001255614 2550 0.000008551 mult_time= 0.001325253
3750 0.001167519 1250 0.000007468 mult_time= 0.001233223
5000 0.000724132 2500 0.000008358 mult_time= 0.000787033
5500 0.002098599 2500 0.000007784 mult_time= 0.002156071
3975 0.000146890 1250 0.000006612 mult_time= 0.000194514
5406 0.001440766 2600 0.000008428 mult_time= 0.001502998
5100 0.002916880 2600 0.000013027 mult_time= 0.003043288
5100 0.001035936 2600 0.000021666 mult_time= 0.001113275
5610 0.000963909 2600 0.000008966 mult_time= 0.001071672
5100 0.005415589 2600 0.000008258 mult_time= 0.005486032
5000 0.000905110 2500 0.000007676 mult_time= 0.000966177
5000 0.001783799 2500 0.000008348 mult_time= 0.001857661
5720 0.001615834 2700 0.000007965 mult_time= 0.001682564
5250 0.001371127 2750 0.000007797 mult_time= 0.001431855
6050 0.000180464 3025 0.000008901 mult_time= 0.000260834
5300 0.000229788 2805 0.000007905 mult_time= 0.000294032
5250 0.003225672 2750 0.000008078 mult_time= 0.003287927
5460 0.001060648 2750 0.000009246 mult_time= 0.001153645
5353 0.002600941 2550 0.000008300 mult_time= 0.002666161
5000 0.002905567 2500 0.000009352 mult_time= 0.002968308
5350 0.007863397 2860 0.000023489 mult_time= 0.007957399
5150 0.002931545 2650 0.000007839 mult_time= 0.002995157
5100 0.003183833 2500 0.000007857 mult_time= 0.003241583
5000 0.004477747 2500 0.000007643 mult_time= 0.004534670
5200 0.004228189 2500 0.000007586 mult_time= 0.004288018
5050 0.003273964 2550 0.000008438 mult_time= 0.003337777
5300 0.002820977 2500 0.000025016 mult_time= 0.002925501
5775 0.000019472 2750 0.000025759 mult_time= 0.000104188
5250 0.000031802 2750 0.000027129 mult_time= 0.000115731
5450 0.000044877 2970 0.000022954 mult_time= 0.000119086
5355 0.000030141 2750 0.000023788 mult_time= 0.000106246
5555 0.000104599 2550 0.000026745 mult_time= 0.000196132
5050 0.000070249 2550 0.000023959 mult_time= 0.000144829
5460 0.000081773 2754 0.000024377 mult_time= 0.000158867
5253 0.000381917 2650 0.000007659 mult_time= 0.000442352
5250 0.001694420 2750 0.000007915 mult_time= 0.001755428
5500 0.003285418 2500 0.000011238 mult_time= 0.003347668
5250 0.004516935 2750 0.000008210 mult_time= 0.004578800
5555 0.003751979 2550 0.000008187 mult_time= 0.003813996
5610 0.002290679 2601 0.000007663 mult_time= 0.002352405
5050 0.002358911 2550 0.000010275 mult_time= 0.002417266
5300 0.000442755 2805 0.000007588 mult_time= 0.000501252
5100 0.000753167 2601 0.000008080 mult_time= 0.000816235
5050 0.001730173 2550 0.000008258 mult_time= 0.001790196
5202 0.001915586 2600 0.000008379 mult_time= 0.001979211
5400 0.002627302 2500 0.000007764 mult_time= 0.002686330
5500 0.002343166 2500 0.000008369 mult_time= 0.002407586
5300 0.003265163 2808 0.000008315 mult_time= 0.003326888
5616 0.004710143 2700 0.000008024 mult_time= 0.004771379
5000 0.001514170 2500 0.000008167 mult_time= 0.001573721
5775 0.002009047 2750 0.000008553 mult_time= 0.002075804
5400 0.000076471 2915 0.000008613 mult_time= 0.000141476
6050 0.000122579 3025 0.000008666 mult_time= 0.000201338
5500 0.001692505 3025 0.000009117 mult_time= 0.001762546
4000 0.001005117 1375 0.000007351 mult_time= 0.001055022
5000 0.001532280 2500 0.000007405 mult_time= 0.001585780
5151 0.002526008 2550 0.000010969 mult_time= 0.002587260
3850 0.001587146 1300 0.000006977 mult_time= 0.001633490
4080 0.001692599 1375 0.000007051 mult_time= 0.001738475
3750 0.001953166 1250 0.000006804 mult_time= 0.001993635
5775 0.000756971 2756 0.000008443 mult_time= 0.000835028
5665 0.002680212 2650 0.000007992 mult_time= 0.002743976
5671 0.004106220 2862 0.000011045 mult_time= 0.004177107
5355 0.001310839 2750 0.000007736 mult_time= 0.001371381
5000 0.001219399 2500 0.000008059 mult_time= 0.001282951
5000 0.002825950 2500 0.000007187 mult_time= 0.002884984
5050 0.001143840 2550 0.000010824 mult_time= 0.001218975
5100 0.002244185 2600 0.000008523 mult_time= 0.002305815
5610 0.003240176 2600 0.000008111 mult_time= 0.003303356
4235 0.001042129 1300 0.000006884 mult_time= 0.001091305
5202 0.000106451 2600 0.000007477 mult_time= 0.000164701
5350 0.000105929 2860 0.000011146 mult_time= 0.000170575
5564 0.001259062 2860 0.000007561 mult_time= 0.001319912
5300 0.001743430 2808 0.000007268 mult_time= 0.001803800
5100 0.000635835 2600 0.000007240 mult_time= 0.000692972
5000 0.000684810 2500 0.000007547 mult_time= 0.000763711
5555 0.000680280 2550 0.000007973 mult_time= 0.000752978
5100 0.000614084 2500 0.000007383 mult_time= 0.000667025
5350 0.000841239 2860 0.000007861 mult_time= 0.000913956
5250 0.000094580 2750 0.000008267 mult_time= 0.000155209
5610 0.000249157 2600 0.000008060 mult_time= 0.000310455
5250 0.000452353 2750 0.000007944 mult_time= 0.000543230
5250 0.000441688 2750 0.000008074 mult_time= 0.000502919
5250 0.000120190 2750 0.000008094 mult_time= 0.000181863
5355 0.000147871 2750 0.000007567 mult_time= 0.000215234
5775 0.000584751 2750 0.000011246 mult_time= 0.000652923
5000 0.000548363 2500 0.000018777 mult_time= 0.000625230
5151 0.000564642 2550 0.000007513 mult_time= 0.000622370
5150 0.000505892 2650 0.000007384 mult_time= 0.000561483
5200 0.000624684 2500 0.000009654 mult_time= 0.000682024
5000 0.000634530 2500 0.000007159 mult_time= 0.000688259
5250 0.000081601 2750 0.000023711 mult_time= 0.000154229
5512 0.000065102 2805 0.000023784 mult_time= 0.000137836
