optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1.853131612 2.174880490 2.175629484 2.184025334 2.175118794 2.182375320 2.181928069 2.144597895 2.142008436 2.142008436 2.148319695 2.148319695 2.144924399
1.853131612 2.173686245 2.174244054 2.179870882 2.173705952 2.178069652 2.177691460 2.141786221 2.140133503 2.140133503 2.147151040 2.147151040 2.142506306
1.853131612 2.157291138 2.156806562 2.147797224 2.158871346 2.149144473 2.148435911 2.091876599 2.061262466 2.061262466 2.129115943 2.129115943 2.072800424
1.853131612 2.139596120 2.143037368 2.107612077 2.143676264 2.113643326 2.109644097 2.087418487 2.056785550 2.056785550 2.093190474 2.093190474 2.053358418
1.853131612 2.131916743 2.134732168 2.096338918 2.135451027 2.098799689 2.097785210 2.078958572 2.045518748 2.045518748 2.039955978 2.039955978 2.038965508
1.853131612 2.120929319 2.121378564 2.082144879 2.122166865 2.084419322 2.083408125 2.072945793 2.039445438 2.039445438 2.029551088 2.029551088 2.032413988
1.853131612 2.077909754 2.079309467 2.046724904 2.080717704 2.047585494 2.046344354 1.978164949 1.913604201 1.913604201 1.944504526 1.944504526 1.927346022
1.853131612 1.939267174 1.939976524 1.922185932 1.939567371 1.915650534 1.915048508 1.877405301 1.864092355 1.864092355 1.860964182 1.860964182 1.871387123
1.853131612 1.872464964 1.872215329 1.870441188 1.872292939 1.861766098 1.861690129 1.864030310 1.863335852 1.863335852 1.860384542 1.860384542 1.867682280
1.877524788 2.182583246 2.183631366 2.195606798 2.183243624 2.192375409 2.192569365 2.164834242 2.163286336 2.163286336 2.167235361 2.167235361 2.165303967
1.877524788 2.181488642 2.180812487 2.190143122 2.180584593 2.186937659 2.187252630 2.151732525 2.150732844 2.150732844 2.155550818 2.155550818 2.152081278
1.877524788 2.180210921 2.179517907 2.186374205 2.179134200 2.183692676 2.183565438 2.149080582 2.148381226 2.148381226 2.153774992 2.153774992 2.149775225
1.877524788 2.163418891 2.166735002 2.154943508 2.165889279 2.152848279 2.154238380 2.102860111 2.074245414 2.074245414 2.137956623 2.137956623 2.082598621
1.877524788 2.144329587 2.150858440 2.116336963 2.151280266 2.118914618 2.119653177 2.096543805 2.068804884 2.068804884 2.107077386 2.107077386 2.065077371
1.877524788 2.137517948 2.142539564 2.104473386 2.142900807 2.108567033 2.109069923 2.089651795 2.056955153 2.056955153 2.052788739 2.052788739 2.050909727
1.877524788 2.127706284 2.130053174 2.091200705 2.130513581 2.094985991 2.095237853 2.085641988 2.052714994 2.052714994 2.044028312 2.044028312 2.046410163
1.877524788 2.087315863 2.091170507 2.059176271 2.091696128 2.061813550 2.061323052 1.994568798 1.933910927 1.933910927 1.959863477 1.959863477 1.945121754
1.877524788 1.954206924 1.957557084 1.938971561 1.959832176 1.937518312 1.936330647 1.898831228 1.885784040 1.885784040 1.882938231 1.882938231 1.890488176
1.877524788 1.893683957 1.892727967 1.890502736 1.894574965 1.884453985 1.884340006 1.885919353 1.885443810 1.885443810 1.883260769 1.883260769 1.887504959
1.755778214 2.082369320 2.083557469 2.097340350 2.083778404 2.093407192 2.093352869 2.063010205 2.061417204 2.061417204 2.066753563 2.066753563 2.063374258
1.755778214 2.080560282 2.081518842 2.090174324 2.081682273 2.088735368 2.087123596 2.048826800 2.046748467 2.046748467 2.054233545 2.054233545 2.051201844
1.755778214 2.079293983 2.079723624 2.085471100 2.079851526 2.084423541 2.082901577 2.046698163 2.046084912 2.046084912 2.052884402 2.052884402 2.049412615
1.755778214 2.062405947 2.063919598 2.051883345 2.063873577 2.053397581 2.051733457 1.998897531 1.970699229 1.970699229 2.037624857 2.037624857 1.986347885
1.755778214 2.043521806 2.049424914 2.012178995 2.050290671 2.017138401 2.017045099 1.996047878 1.967019335 1.967019335 2.017302440 2.017302440 1.966024128
1.755778214 2.037844818 2.041431167 1.999640743 2.042522264 2.006420269 2.006124006 1.987078535 1.956308244 1.956308244 1.955800644 1.955800644 1.953982651
1.755778214 2.027112133 2.025845247 1.985469890 2.026712561 1.990186507 1.990187327 1.981546157 1.951818211 1.951818211 1.945764308 1.945764308 1.946830521
1.755778214 1.981267410 1.984737750 1.950725204 1.986120596 1.952972584 1.952599890 1.883542853 1.820658031 1.820658031 1.848966077 1.848966077 1.836125842
1.755778214 1.836877106 1.835315380 1.821723936 1.838343005 1.818208379 1.817725490 1.781180517 1.766392006 1.766392006 1.763201253 1.763201253 1.775922238
1.755778214 1.774751990 1.773633817 1.773745966 1.774340263 1.764394927 1.763843897 1.765979111 1.765657012 1.765657012 1.762447729 1.762447729 1.770433620
1.827974783 2.134456161 2.136537164 2.147850381 2.135961783 2.145212441 2.145331135 2.116709255 2.115718979 2.115718979 2.119149842 2.119149842 2.117158395
1.827974783 2.132768563 2.133053429 2.141891544 2.132766958 2.140560092 2.141175790 2.104620444 2.102644748 2.102644748 2.106922651 2.106922651 2.106695257
1.827974783 2.131771335 2.131297048 2.138539883 2.130833575 2.137584688 2.137926829 2.102657427 2.099150693 2.099150693 2.106180648 2.106180648 2.105251423
1.827974783 2.115791503 2.117693171 2.108543681 2.117023328 2.107998524 2.107434226 2.058541946 2.033334588 2.033334588 2.091732770 2.091732770 2.041670185
1.827974783 2.097505988 2.103636407 2.070470325 2.103440735 2.069770874 2.069222881 2.054178684 2.026945281 2.026945281 2.057166016 2.057166016 2.026291186
1.827974783 2.091496193 2.095211278 2.059549537 2.094471424 2.059585279 2.059252676 2.045433849 2.016203143 2.016203143 2.012149884 2.012149884 2.013604164
1.827974783 2.081221285 2.082765495 2.046059911 2.082342926 2.046409105 2.046399616 2.041710686 2.013425775 2.013425775 2.003978822 2.003978822 2.005320330
1.827974783 2.040075027 2.042286864 2.011105581 2.042021970 2.009794180 2.008904304 1.947663962 1.889697176 1.889697176 1.916891527 1.916891527 1.903384685
1.827974783 1.907059496 1.909708058 1.895152989 1.908692433 1.887753268 1.886935302 1.852848316 1.840561292 1.840561292 1.838877171 1.838877171 1.845632919
1.827974783 1.848429059 1.849462612 1.846469936 1.848949917 1.838399875 1.838519954 1.839221882 1.838563742 1.838563742 1.836360561 1.836360561 1.841273470
1.769776324 2.092471477 2.094013608 2.105764025 2.092914137 2.103407183 2.103623384 2.074888073 2.073274273 2.073274273 2.078291319 2.078291319 2.076485291
1.769776324 2.090616611 2.091840251 2.099780384 2.090579714 2.098544476 2.097865273 2.061406969 2.060100589 2.060100589 2.065953292 2.065953292 2.063073850
1.769776324 2.089525135 2.090418273 2.096291437 2.089387795 2.095039319 2.093590342 2.059601011 2.056523481 2.056523481 2.062086447 2.062086447 2.061857682
1.769776324 2.073281133 2.075983348 2.064550479 2.075632799 2.060819047 2.061418229 2.012681506 1.987247227 1.987247227 2.047173328 2.047173328 1.996836473
1.769776324 2.056235980 2.063756159 2.027274720 2.063456782 2.025528203 2.027035926 2.008301675 1.982056521 1.982056521 2.006323869 2.006323869 1.979735585
1.769776324 2.049631436 2.054086150 2.016008409 2.054158175 2.015063830 2.016171843 2.000752691 1.972041671 1.972041671 1.968638996 1.968638996 1.964896602
1.769776324 2.039387518 2.038413977 2.001803209 2.039099596 2.000768315 2.001505493 1.995297672 1.966256822 1.966256822 1.957380770 1.957380770 1.961245469
1.769776324 1.993595526 1.996829908 1.965836132 1.997403369 1.963933083 1.964202857 1.897932349 1.833031334 1.833031334 1.863016110 1.863016110 1.849956111
1.769776324 1.853373792 1.851949857 1.840083607 1.851843325 1.830845871 1.830572570 1.797310522 1.784073458 1.784073458 1.780831366 1.780831366 1.791494096
1.769776324 1.790493682 1.791608848 1.788336600 1.790468019 1.779043793 1.779089346 1.782568041 1.781468995 1.781468995 1.778577601 1.778577601 1.785479083
1.775096553 2.092198094 2.092845169 2.104738633 2.092780464 2.102257640 2.101829747 2.073811706 2.071957310 2.071957310 2.077050464 2.077050464 2.073450723
1.775096553 2.090228638 2.090747521 2.098960055 2.090715256 2.093873244 2.096200315 2.060406015 2.059362946 2.059362946 2.062218986 2.062218986 2.062229923
1.775096553 2.089403020 2.089481829 2.094771714 2.089464254 2.090797384 2.093578512 2.058536715 2.056005356 2.056005356 2.060640688 2.060640688 2.061804294
1.775096553 2.071453351 2.073560361 2.062691647 2.073742655 2.059835823 2.062933209 2.010965114 1.984953071 1.984953071 2.046153316 2.046153316 1.996547883
1.775096553 2.053233956 2.061326021 2.024314111 2.061033440 2.025880858 2.026565500 2.008936114 1.981686443 1.981686443 2.011993709 2.011993709 1.978903515
1.775096553 2.047678014 2.053606877 2.014094986 2.052606742 2.016067971 2.016557955 2.000549950 1.970230669 1.970230669 1.969680795 1.969680795 1.966195518
1.775096553 2.037313462 2.039814526 1.999779723 2.039355833 2.001888326 2.002291145 1.996703080 1.965476822 1.965476822 1.960978836 1.960978836 1.960654008
1.775096553 1.993892987 2.000105057 1.966366717 1.999369552 1.966767228 1.967143544 1.900818006 1.840722939 1.840722939 1.871567053 1.871567053 1.855288627
1.775096553 1.855664927 1.859117136 1.844740932 1.857487946 1.836846126 1.836812294 1.801064023 1.787483693 1.787483693 1.786188912 1.786188912 1.795238928
1.775096553 1.795126694 1.794921271 1.793175793 1.794132183 1.784323406 1.784396830 1.786964395 1.785887803 1.785887803 1.783778108 1.783778108 1.787953361
1.817482591 2.126698514 2.128746442 2.140092886 2.128149748 2.137630303 2.137464158 2.109942035 2.108351610 2.108351610 2.113067079 2.113067079 2.110927422
1.817482591 2.124977842 2.126140831 2.134844678 2.125485938 2.132450706 2.131969738 2.096258540 2.095382210 2.095382210 2.102369705 2.102369705 2.097287259
1.817482591 2.123848289 2.124928079 2.130834955 2.124254766 2.129254625 2.129282793 2.093809899 2.093229642 2.093229642 2.099996618 2.099996618 2.096414497
1.817482591 2.107533976 2.110252247 2.099470909 2.109903084 2.097998583 2.099128390 2.049239170 2.020949409 2.020949409 2.081923545 2.081923545 2.030581562
1.817482591 2.092511903 2.098722322 2.062454882 2.098338048 2.063268755 2.063445274 2.044253333 2.016773476 2.016773476 2.039188541 2.039188541 2.013286966
1.817482591 2.085853097 2.090498674 2.051893980 2.089882288 2.053726684 2.053611513 2.036355169 2.006571175 2.006571175 2.000634384 2.000634384 1.999367442
1.817482591 2.075727687 2.077372301 2.038986800 2.077440730 2.039436914 2.039417282 2.031147283 2.001251865 2.001251865 1.992439857 1.992439857 1.993132540
1.817482591 2.030880580 2.036599435 1.999233390 2.037083468 1.999756569 2.000410188 1.934355077 1.871936874 1.871936874 1.903533205 1.903533205 1.887243828
1.817482591 1.895803665 1.896013020 1.880016996 1.895417931 1.872536744 1.872471150 1.843155730 1.829780037 1.829780037 1.827719193 1.827719193 1.835532128
1.817482591 1.837130992 1.838162567 1.836019369 1.837295954 1.826303204 1.826432310 1.829055703 1.828088870 1.828088870 1.827241229 1.827241229 1.831466934
1.835656180 2.153390124 2.155199719 2.166587059 2.154846040 2.163937269 2.163873541 2.134723559 2.133740260 2.133740260 2.138455090 2.138455090 2.134821366
1.835656180 2.151565078 2.153014293 2.160380532 2.152611740 2.158993472 2.159323495 2.121830782 2.121813451 2.121813451 2.126249066 2.126249066 2.122975473
1.835656180 2.149841127 2.151680097 2.156444116 2.151367360 2.155709178 2.155764215 2.118944043 2.118750811 2.118750811 2.123947817 2.123947817 2.121004695
1.835656180 2.133547825 2.135292833 2.123548761 2.136413699 2.122538365 2.121570578 2.072527310 2.041156491 2.041156491 2.104979660 2.104979660 2.052353815
1.835656180 2.115267960 2.122109508 2.084210651 2.122217793 2.086496405 2.086264941 2.067772705 2.036207654 2.036207654 2.064493377 2.064493377 2.035062979
1.835656180 2.109248426 2.113699626 2.073855727 2.113378708 2.074690293 2.074562795 2.059032543 2.027559793 2.027559793 2.020121937 2.020121937 2.018089443
1.835656180 2.098927951 2.099518263 2.058934336 2.099455839 2.060697478 2.060491319 2.053724791 2.023685464 2.023685464 2.010950776 2.010950776 2.012211877
1.835656180 2.056973521 2.060340611 2.024049551 2.060185374 2.024461682 2.025276696 1.959006721 1.896855769 1.896855769 1.925544797 1.925544797 1.909133415
1.835656180 1.920817225 1.920659944 1.906173522 1.918898018 1.899081110 1.897527851 1.864201807 1.849595174 1.849595174 1.847316635 1.847316635 1.855770502
1.835656180 1.857282846 1.857814396 1.855535957 1.857326438 1.845324147 1.845332038 1.848368002 1.847145098 1.847145098 1.845842234 1.845842234 1.850354048
1.797753738 2.123534538 2.123933426 2.137373372 2.124446465 2.134625946 2.134421380 2.104150828 2.103022874 2.103022874 2.107134856 2.107134856 2.105982879
1.797753738 2.121745069 2.122058005 2.131955339 2.122544214 2.129359398 2.129397817 2.092365498 2.089553275 2.089553275 2.094723068 2.094723068 2.093174740
1.797753738 2.120292944 2.120640893 2.127621968 2.121168629 2.125504795 2.123939790 2.088634264 2.086619601 2.086619601 2.091272238 2.091272238 2.091860926
1.797753738 2.102166155 2.105981406 2.093558277 2.106246079 2.093808557 2.091929942 2.042335039 2.013493056 2.013493056 2.075820907 2.075820907 2.025063884
1.797753738 2.083448959 2.090433721 2.052044125 2.090331216 2.055726605 2.056644350 2.037132094 2.008332362 2.008332362 2.031099778 2.031099778 2.005205613
1.797753738 2.076540865 2.082352328 2.040773320 2.081538001 2.045232659 2.045864599 2.028134866 1.998527239 1.998527239 1.995596494 1.995596494 1.992115686
1.797753738 2.065795569 2.067302881 2.027942211 2.066134737 2.031776137 2.032294217 2.024678086 1.993754942 1.993754942 1.985471979 1.985471979 1.985750630
1.797753738 2.021884790 2.027411545 1.989602070 2.025959667 1.994485811 1.994194379 1.927025130 1.863721804 1.863721804 1.889979568 1.889979568 1.875447911
1.797753738 1.884786393 1.883586966 1.871441363 1.883233487 1.864251585 1.863813200 1.826357231 1.811185327 1.811185327 1.808611134 1.808611134 1.820010950
1.797753738 1.820368914 1.818382947 1.818338793 1.817878578 1.808162705 1.807709330 1.810054350 1.808779090 1.808779090 1.806384843 1.806384843 1.814279464
1.837981356 2.148421544 2.149724768 2.161325452 2.149313058 2.159379024 2.159708795 2.129816031 2.127130838 2.127130838 2.132618103 2.132618103 2.131299056
1.837981356 2.146906657 2.147385302 2.155373546 2.146795515 2.153913820 2.154313497 2.116797135 2.115804866 2.115804866 2.121231841 2.121231841 2.118783466
1.837981356 2.145827420 2.145809213 2.151189988 2.144939026 2.149381643 2.149294386 2.115115482 2.112740380 2.112740380 2.118198173 2.118198173 2.117377571
1.837981356 2.128058624 2.131343510 2.117250104 2.130337816 2.116468619 2.116794959 2.067511110 2.038026882 2.038026882 2.101997061 2.101997061 2.048913548
1.837981356 2.109854038 2.117696565 2.080077383 2.116811879 2.079762528 2.079309793 2.062925253 2.033652271 2.033652271 2.056519185 2.056519185 2.031471673
1.837981356 2.104587902 2.110568515 2.069330241 2.109339473 2.070656221 2.069508550 2.055149716 2.023097420 2.023097420 2.019428718 2.019428718 2.017373850
1.837981356 2.095189896 2.097585457 2.057678733 2.096162046 2.056993611 2.056285850 2.050230979 2.017494793 2.017494793 2.009444141 2.009444141 2.010764006
1.837981356 2.052271818 2.056360520 2.022627788 2.054817967 2.019583361 2.018727529 1.956675314 1.894765569 1.894765569 1.927357147 1.927357147 1.906616161
1.837981356 1.918495625 1.921032711 1.906862088 1.919326444 1.899356976 1.897772373 1.860386156 1.848995833 1.848995833 1.848043844 1.848043844 1.854253337
1.837981356 1.857795930 1.857654848 1.854341018 1.856531406 1.847097674 1.847278980 1.847450776 1.846203804 1.846203804 1.846039027 1.846039027 1.849946298
1.760038274 2.093103318 2.095152502 2.107577906 2.094653802 2.104630043 2.104825799 2.074776897 2.073606967 2.073606967 2.077216789 2.077216789 2.074932141
1.760038274 2.091960494 2.092993861 2.101294250 2.092294833 2.099760067 2.099415565 2.062152059 2.061281691 2.061281691 2.064416290 2.064416290 2.063231042
1.760038274 2.090484114 2.091650384 2.097286410 2.091117779 2.096481701 2.096122215 2.059342497 2.057387120 2.057387120 2.061287669 2.061287669 2.062471910
1.760038274 2.072984023 2.075205413 2.061780420 2.074534988 2.061305216 2.062619291 2.011914361 1.983157637 1.983157637 2.046358765 2.046358765 1.995073357
1.760038274 2.053946121 2.061037591 2.023029559 2.060321604 2.025742640 2.024609402 2.007958011 1.978359520 1.978359520 2.008922233 2.008922233 1.976327030
1.760038274 2.047993105 2.052036922 2.012595632 2.050849887 2.015043929 2.014760864 1.999723968 1.968308183 1.968308183 1.965889499 1.965889499 1.962954000
1.760038274 2.037004274 2.037808597 1.997812060 2.037456783 1.999882790 1.999450611 1.995856027 1.963401830 1.963401830 1.955444954 1.955444954 1.956388333
1.760038274 1.993539493 1.996305855 1.963258503 1.995804246 1.963087470 1.962228778 1.896728848 1.833875950 1.833875950 1.862835146 1.862835146 1.849095080
1.760038274 1.852211465 1.854392834 1.836968058 1.853043803 1.832612001 1.832648876 1.796449800 1.782988235 1.782988235 1.781082198 1.781082198 1.791402401
1.760038274 1.789810315 1.791490389 1.786672263 1.790390889 1.769481009 1.770879536 1.781299483 1.779275903 1.779275903 1.778539232 1.778539232 1.784292646
1.739804213 2.062854402 2.064044685 2.076841040 2.063609170 2.073375736 2.073511765 2.045200555 2.043656164 2.043656164 2.047207097 2.047207097 2.045264777
1.739804213 2.061072470 2.061891578 2.072073389 2.061380873 2.068808691 2.068846337 2.032044239 2.031363384 2.031363384 2.035869656 2.035869656 2.033704502
1.739804213 2.060147570 2.061015275 2.068374386 2.060497816 2.063666632 2.065662904 2.030821836 2.028199080 2.028199080 2.033302949 2.033302949 2.032378071
1.739804213 2.043460019 2.045717741 2.033761084 2.045996109 2.034767664 2.033643368 1.981990724 1.952898033 1.952898033 2.019771594 2.019771594 1.965421013
1.739804213 2.024127906 2.032699853 1.994402728 2.032321646 1.997671794 1.998081037 1.979936459 1.951183860 1.951183860 1.994231021 1.994231021 1.950737493
1.739804213 2.017755843 2.022741797 1.983266460 2.022615362 1.986666051 1.986833939 1.970309978 1.939636241 1.939636241 1.938619908 1.938619908 1.935787216
1.739804213 2.008638796 2.009622426 1.969734893 2.009231275 1.973243175 1.973303591 1.966997960 1.934979713 1.934979713 1.929088308 1.929088308 1.929463402
1.739804213 1.963726397 1.965438399 1.930630848 1.965396366 1.932578565 1.932497381 1.867344422 1.805157800 1.805157800 1.830978943 1.830978943 1.817963471
1.739804213 1.824948354 1.826849941 1.811176160 1.828064409 1.805084365 1.804809606 1.767464715 1.754149014 1.754149014 1.751894362 1.751894362 1.762693932
1.739804213 1.762540250 1.762740137 1.760675358 1.761715330 1.750747056 1.750729461 1.754527568 1.753456770 1.753456770 1.751465052 1.751465052 1.757468484
1.715414642 2.041215940 2.042727470 2.055011001 2.042025077 2.051019651 2.049514073 2.022453365 2.019581328 2.019581328 2.025074778 2.025074778 2.024055618
1.715414642 2.039565770 2.040372801 2.049226021 2.039506839 2.045816020 2.045226809 2.008792535 2.007093984 2.007093984 2.012307415 2.012307415 2.010802574
1.715414642 2.038469496 2.038431980 2.044859040 2.037792528 2.041837428 2.041241301 2.006252077 2.003929010 2.003929010 2.011528590 2.011528590 2.008793807
1.715414642 2.022219436 2.023119727 2.011611748 2.022836270 2.012483448 2.012922786 1.961098796 1.931337460 1.931337460 1.996448117 1.996448117 1.943635082
1.715414642 2.001968942 2.009113456 1.972712596 2.009315900 1.977512906 1.977667393 1.955108222 1.926239214 1.926239214 1.980359770 1.980359770 1.928509042
1.715414642 1.995168478 2.000680540 1.960506627 2.001004931 1.964416230 1.964800852 1.947195839 1.916496680 1.916496680 1.914807874 1.914807874 1.911218006
1.715414642 1.984275090 1.987055096 1.945164490 1.986790525 1.948909923 1.949356727 1.941231493 1.908169908 1.908169908 1.904050222 1.904050222 1.904446662
1.715414642 1.938546856 1.941518259 1.904969741 1.942032084 1.909682581 1.910034257 1.842927569 1.777892678 1.777892678 1.806011843 1.806011843 1.793058084
1.715414642 1.797283747 1.798703364 1.785081459 1.799680184 1.777190839 1.778215939 1.740966265 1.728814319 1.728814319 1.726903605 1.726903605 1.739031297
1.715414642 1.738327904 1.737903960 1.734156698 1.738053885 1.725231684 1.725030962 1.729292639 1.727891523 1.727891523 1.725883921 1.725883921 1.733159992
1.801978159 2.108676800 2.109816160 2.121601328 2.109456748 2.118525170 2.117467906 2.089099147 2.088032236 2.088032236 2.092193340 2.092193340 2.090090583
1.801978159 2.107497352 2.107492817 2.115929187 2.107186775 2.112438966 2.110657544 2.076961460 2.076165613 2.076165613 2.079190442 2.079190442 2.076909873
1.801978159 2.105924125 2.106093117 2.111476551 2.105598565 2.109124811 2.107163418 2.074063229 2.072312886 2.072312886 2.078799711 2.078799711 2.074185175
1.801978159 2.088121602 2.088785190 2.078446805 2.088585845 2.079487794 2.076502177 2.027213697 1.999811739 1.999811739 2.062439251 2.062439251 2.007898057
1.801978159 2.069518107 2.075317571 2.039557476 2.075213477 2.042116342 2.042134872 2.022906609 1.994399168 1.994399168 2.034504465 2.034504465 1.989673158
1.801978159 2.063195608 2.067305162 2.028797108 2.066702151 2.031559767 2.031739608 2.016063160 1.984583815 1.984583815 1.978083090 1.978083090 1.978861089
1.801978159 2.052365543 2.054865550 2.015189896 2.054219266 2.018003354 2.018160687 2.009667293 1.980494144 1.980494144 1.971137845 1.971137845 1.972524004
1.801978159 2.010653190 2.013842787 1.979141734 2.013489039 1.980167080 1.980335478 1.916676768 1.856280835 1.856280835 1.884696957 1.884696957 1.867126851
1.801978159 1.875763230 1.878859863 1.864502612 1.877567427 1.859902220 1.859859233 1.823334647 1.812417541 1.812417541 1.809187941 1.809187941 1.817196376
1.801978159 1.819613688 1.817899499 1.817785044 1.818236295 1.810122021 1.809952692 1.812096885 1.812002208 1.812002208 1.810224472 1.810224472 1.814644138
1.765587439 2.085937366 2.087533105 2.099467845 2.086870218 2.096258551 2.096685605 2.065736235 2.064845026 2.064845026 2.070192508 2.070192508 2.066120272
1.765587439 2.084361053 2.085357015 2.093123161 2.084647658 2.088616633 2.090965562 2.053394450 2.051764919 2.051764919 2.057685478 2.057685478 2.054276606
1.765587439 2.083153844 2.083798770 2.088489447 2.083088114 2.084520351 2.087284060 2.050799828 2.049865075 2.049865075 2.055365147 2.055365147 2.052548067
1.765587439 2.065162248 2.068282586 2.055570568 2.067261545 2.053900418 2.057007560 2.005768353 1.977537250 1.977537250 2.039919159 2.039919159 1.989118286
1.765587439 2.046902655 2.054683015 2.017231964 2.053537676 2.018778607 2.019882398 2.001568170 1.974333147 1.974333147 2.004346352 2.004346352 1.971775142
1.765587439 2.040599006 2.045146452 2.005914163 2.043665475 2.007057518 2.008167154 1.992393006 1.963021088 1.963021088 1.961784328 1.961784328 1.961063986
1.765587439 2.030335845 2.031294889 1.993151928 2.030227134 1.993394127 1.994177868 1.987702335 1.959415902 1.959415902 1.951622126 1.951622126 1.955410039
1.765587439 1.984163652 1.990501870 1.954809494 1.990363275 1.952827948 1.952946600 1.886127243 1.826534781 1.826534781 1.854304827 1.854304827 1.841008807
1.765587439 1.845142105 1.847086464 1.833138947 1.847582786 1.825433021 1.825462084 1.791277970 1.778506764 1.778506764 1.776173748 1.776173748 1.786597088
1.765587439 1.786550544 1.787205745 1.784850300 1.786844987 1.775994036 1.776096386 1.779151207 1.777129351 1.777129351 1.776426760 1.776426760 1.781987015
1.753230451 2.073780069 2.074523958 2.086701467 2.074004848 2.083907715 2.082678659 2.054801825 2.053184294 2.053184294 2.058222809 2.058222809 2.056513376
1.753230451 2.072183392 2.072904005 2.081697073 2.072160207 2.080174247 2.077481948 2.042556908 2.039714735 2.039714735 2.047025798 2.047025798 2.043670036
1.753230451 2.070688488 2.071361254 2.077163939 2.070677128 2.076373833 2.073453440 2.039738912 2.036955879 2.036955879 2.044366885 2.044366885 2.041686610
1.753230451 2.052486917 2.056568035 2.046690598 2.055195688 2.041533522 2.041765946 1.993263403 1.966311192 1.966311192 2.027457060 2.027457060 1.975010277
1.753230451 2.034875277 2.042983792 2.006435402 2.042608199 2.009381632 2.008398268 1.990060984 1.960939252 1.960939252 2.008819371 2.008819371 1.960129164
1.753230451 2.028280013 2.033632541 1.995324033 2.033861581 1.998153143 1.996527635 1.982144403 1.953277155 1.953277155 1.947653784 1.947653784 1.945114507
1.753230451 2.018678711 2.020839357 1.980630144 2.020750339 1.983791053 1.982428578 1.976926437 1.946343982 1.946343982 1.938236136 1.938236136 1.940501572
1.753230451 1.976918302 1.978778124 1.942601260 1.978440268 1.944353008 1.943079072 1.878639389 1.815824581 1.815824581 1.845765663 1.845765663 1.830139222
1.753230451 1.837127311 1.835606795 1.818632184 1.836828159 1.814223043 1.813980012 1.778514398 1.763838499 1.763838499 1.763130772 1.763130772 1.772496604
1.753230451 1.772245598 1.773037669 1.771175517 1.772627032 1.762699846 1.762357554 1.764571671 1.763753705 1.763753705 1.761699538 1.761699538 1.767576326
1.807061660 2.101501710 2.102935925 2.114675064 2.102172613 2.112316597 2.112338205 2.085263325 2.084243790 2.084243790 2.088119253 2.088119253 2.085267231
1.807061660 2.100219490 2.100577236 2.110306032 2.099779369 2.108569525 2.108364879 2.072604973 2.071930173 2.071930173 2.077171268 2.077171268 2.073492285
1.807061660 2.099301602 2.099326288 2.106587775 2.098437745 2.105383690 2.105211114 2.070213705 2.067458930 2.067458930 2.076216990 2.076216990 2.071560523
1.807061660 2.084522092 2.086201436 2.076438524 2.085261425 2.076298528 2.075115815 2.026089657 1.999664279 1.999664279 2.059351335 2.059351335 2.008425931
1.807061660 2.067595392 2.073676777 2.039384131 2.072841669 2.041535219 2.039696294 2.021936073 1.994973899 1.994973899 2.012930678 2.012930678 1.992731501
1.807061660 2.061744031 2.066304556 2.030166948 2.065751827 2.031283784 2.029907126 2.014676728 1.984556300 1.984556300 1.981588605 1.981588605 1.980643452
1.807061660 2.051322437 2.054650783 2.017202532 2.054126247 2.017778972 2.016100335 2.010589020 1.978131383 1.978131383 1.973571152 1.973571152 1.974552028
1.807061660 2.010245064 2.014877549 1.982043254 2.014714299 1.980816604 1.979262782 1.919182417 1.859590240 1.859590240 1.886302987 1.886302987 1.873264910
1.807061660 1.881393344 1.881937309 1.868663651 1.880744826 1.863520456 1.862757908 1.829837968 1.816300133 1.816300133 1.814881924 1.814881924 1.821236629
1.807061660 1.824222156 1.824931947 1.822209036 1.823921927 1.814079663 1.814023546 1.816434717 1.815909416 1.815909416 1.814972335 1.814972335 1.817546317
1.797665371 2.116928179 2.119429062 2.130298544 2.118757194 2.126663963 2.128337299 2.100236467 2.098046286 2.098046286 2.102508938 2.102508938 2.100253311
1.797665371 2.115608573 2.117403552 2.125118406 2.116649798 2.122280125 2.123937731 2.085941337 2.084192689 2.084192689 2.090757890 2.090757890 2.087562757
1.797665371 2.114796208 2.116485379 2.121182097 2.115447300 2.118518051 2.120188816 2.084274527 2.081822510 2.081822510 2.089547024 2.089547024 2.085636907
1.797665371 2.097034989 2.100259402 2.089305061 2.099412844 2.088723179 2.088885461 2.037463745 2.009154282 2.009154282 2.073717883 2.073717883 2.020093425
1.797665371 2.080902253 2.085919904 2.051462221 2.085596378 2.051360641 2.050703547 2.031090745 2.004376685 2.004376685 2.037781019 2.037781019 2.002102302
1.797665371 2.074141368 2.077011241 2.038755933 2.076432696 2.039164144 2.038778770 2.022769935 1.991780860 1.991780860 1.988342670 1.988342670 1.986724983
1.797665371 2.062908067 2.062747893 2.025049849 2.062441723 2.025887538 2.024948054 2.017686864 1.986430793 1.986430793 1.977024521 1.977024521 1.981552862
