#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
72600 0.579727590 0.345639272 0.234088318 0.345639272
77440 0.579727590 0.345639272 0.234088318 0.345639272
82280 0.579727590 0.345639272 0.234088318 0.345639272
87120 0.579727590 0.345639272 0.234088318 0.345639272
91960 0.579727590 0.345639272 0.234088318 0.345639272
48400 0.568597531 0.338479522 0.230118009 0.338479522
53240 0.568597531 0.338479522 0.230118009 0.338479522
58080 0.568597531 0.338479522 0.230118009 0.338479522
62920 0.568597531 0.338479522 0.230118009 0.338479522
67760 0.568597531 0.338479522 0.230118009 0.338479522
72600 0.568597531 0.338479522 0.230118009 0.338479522
77440 0.568597531 0.338479522 0.230118009 0.338479522
82280 0.568597531 0.338479522 0.230118009 0.338479522
87120 0.568597531 0.338479522 0.230118009 0.338479522
91960 0.568597531 0.338479522 0.230118009 0.338479522
48400 0.575177382 0.337910353 0.237267029 0.337910353
53240 0.575177382 0.337910353 0.237267029 0.337910353
58080 0.575177382 0.337910353 0.237267029 0.337910353
62920 0.575177382 0.337910353 0.237267029 0.337910353
67760 0.575177382 0.337910353 0.237267029 0.337910353
72600 0.575177382 0.337910353 0.237267029 0.337910353
77440 0.575177382 0.337910353 0.237267029 0.337910353
82280 0.575177382 0.337910353 0.237267029 0.337910353
87120 0.575177382 0.337910353 0.237267029 0.337910353
91960 0.575177382 0.337910353 0.237267029 0.337910353
48400 0.581476408 0.358303156 0.223173252 0.358303156
53240 0.581476408 0.358303156 0.223173252 0.358303156
58080 0.581476408 0.358303156 0.223173252 0.358303156
62920 0.581476408 0.358303156 0.223173252 0.358303156
67760 0.581476408 0.358303156 0.223173252 0.358303156
72600 0.581476408 0.358303156 0.223173252 0.358303156
77440 0.581476408 0.358303156 0.223173252 0.358303156
82280 0.581476408 0.358303156 0.223173252 0.358303156
87120 0.581476408 0.358303156 0.223173252 0.358303156
91960 0.581476408 0.358303156 0.223173252 0.358303156
48400 0.587118583 0.362034393 0.225084190 0.362034393
53240 0.587118583 0.362034393 0.225084190 0.362034393
58080 0.587118583 0.362034393 0.225084190 0.362034393
62920 0.587118583 0.362034393 0.225084190 0.362034393
67760 0.587118583 0.362034393 0.225084190 0.362034393
72600 0.587118583 0.362034393 0.225084190 0.362034393
77440 0.587118583 0.362034393 0.225084190 0.362034393
82280 0.587118583 0.362034393 0.225084190 0.362034393
87120 0.587118583 0.362034393 0.225084190 0.362034393
91960 0.587118583 0.362034393 0.225084190 0.362034393
48400 0.572471568 0.350786136 0.221685432 0.350786136
53240 0.572471568 0.350786136 0.221685432 0.350786136
58080 0.572471568 0.350786136 0.221685432 0.350786136
62920 0.572471568 0.350786136 0.221685432 0.350786136
67760 0.572471568 0.350786136 0.221685432 0.350786136
72600 0.572471568 0.350786136 0.221685432 0.350786136
77440 0.572471568 0.350786136 0.221685432 0.350786136
82280 0.572471568 0.350786136 0.221685432 0.350786136
87120 0.572471568 0.350786136 0.221685432 0.350786136
91960 0.572471568 0.350786136 0.221685432 0.350786136
48400 0.578526109 0.350773277 0.227752832 0.350773277
53240 0.578526109 0.350773277 0.227752832 0.350773277
58080 0.578526109 0.350773277 0.227752832 0.350773277
62920 0.578526109 0.350773277 0.227752832 0.350773277
67760 0.578526109 0.350773277 0.227752832 0.350773277
72600 0.578526109 0.350773277 0.227752832 0.350773277
77440 0.578526109 0.350773277 0.227752832 0.350773277
82280 0.578526109 0.350773277 0.227752832 0.350773277
87120 0.578526109 0.350773277 0.227752832 0.350773277
91960 0.578526109 0.350773277 0.227752832 0.350773277
48400 0.575371448 0.355800298 0.219571150 0.355800298
53240 0.575371448 0.355800298 0.219571150 0.355800298
58080 0.575371448 0.355800298 0.219571150 0.355800298
62920 0.575371448 0.355800298 0.219571150 0.355800298
67760 0.575371448 0.355800298 0.219571150 0.355800298
72600 0.575371448 0.355800298 0.219571150 0.355800298
77440 0.575371448 0.355800298 0.219571150 0.355800298
82280 0.575371448 0.355800298 0.219571150 0.355800298
87120 0.575371448 0.355800298 0.219571150 0.355800298
91960 0.575371448 0.355800298 0.219571150 0.355800298
48400 0.571519200 0.336014253 0.235504947 0.336014253
53240 0.571519200 0.336014253 0.235504947 0.336014253
58080 0.571519200 0.336014253 0.235504947 0.336014253
62920 0.571519200 0.336014253 0.235504947 0.336014253
67760 0.571519200 0.336014253 0.235504947 0.336014253
72600 0.571519200 0.336014253 0.235504947 0.336014253
77440 0.571519200 0.336014253 0.235504947 0.336014253
82280 0.571519200 0.336014253 0.235504947 0.336014253
87120 0.571519200 0.336014253 0.235504947 0.336014253
91960 0.571519200 0.336014253 0.235504947 0.336014253
48400 0.567008614 0.331258829 0.235749785 0.331258829
53240 0.567008614 0.331258829 0.235749785 0.331258829
58080 0.567008614 0.331258829 0.235749785 0.331258829
62920 0.567008614 0.331258829 0.235749785 0.331258829
67760 0.567008614 0.331258829 0.235749785 0.331258829
72600 0.567008614 0.331258829 0.235749785 0.331258829
77440 0.567008614 0.331258829 0.235749785 0.331258829
