#input_size get_time acc_size acc_time op_type overall_time
2750 0.000146209 2750 0.000016968 add_time= 0.001473551
1250 0.000030917 1250 0.000006559 add_time= 0.000063187
2700 0.000136990 2700 0.000007418 add_time= 0.000160062
2700 0.000148902 2700 0.000007292 add_time= 0.000170486
2600 0.000288801 2600 0.000009274 add_time= 0.000329534
2550 0.000049601 2550 0.000006435 add_time= 0.000073114
2500 0.000095457 2500 0.000010708 add_time= 0.000150004
2550 0.000316090 2550 0.000006600 add_time= 0.000346703
2915 0.000132106 2915 0.000007546 add_time= 0.000169189
1250 0.000129223 1250 0.000005967 add_time= 0.000154388
2750 0.000146684 2750 0.000009537 add_time= 0.000189207
2550 0.000008293 2550 0.000033925 add_time= 0.000059141
1250 0.000222592 1250 0.000006126 add_time= 0.000243715
2600 0.000275682 2600 0.000009810 add_time= 0.000311686
2500 0.000190029 2500 0.000008264 add_time= 0.000214668
2601 0.000018713 2601 0.000014706 add_time= 0.000047858
2750 0.000336880 2750 0.000016392 add_time= 0.000369929
2550 0.000138555 2550 0.000008556 add_time= 0.000168890
2650 0.000346649 2650 0.000005764 add_time= 0.000367435
2550 0.000075445 2550 0.000006300 add_time= 0.000094807
5400 0.001965542 2915 0.000010897 mult_time= 0.002163870
5150 0.001276866 2650 0.000008115 mult_time= 0.001374668
5940 0.001750633 2915 0.000008512 mult_time= 0.001858372
5000 0.001317642 2500 0.000007845 mult_time= 0.001409972
5250 0.001600713 2750 0.000008288 mult_time= 0.001689966
2500 0.001630404 2500 0.000008082 mult_time= 0.001720502
2550 0.000087463 2600 0.000007463 mult_time= 0.000161271
5250 0.000097356 2750 0.000008044 mult_time= 0.000187273
5555 0.000653072 2550 0.000008473 mult_time= 0.000747191
5775 0.002077642 2750 0.000008458 mult_time= 0.002171682
5512 0.003377220 2704 0.000007850 mult_time= 0.003467208
5671 0.003205326 2860 0.000008255 mult_time= 0.003304236
5610 0.003198239 2600 0.000007548 mult_time= 0.003285583
5202 0.000174521 2600 0.000010718 mult_time= 0.000293093
5100 0.000196135 2600 0.000018410 mult_time= 0.000313975
5300 0.000517305 2808 0.000008433 mult_time= 0.000616530
5100 0.000361066 2600 0.000008116 mult_time= 0.000452335
5200 0.000943043 2500 0.000007892 mult_time= 0.001033172
2625 0.000670451 2750 0.000008910 mult_time= 0.000760744
5050 0.001819919 2550 0.000007873 mult_time= 0.001912794
5400 0.000290963 2915 0.000008312 mult_time= 0.000384709
5775 0.000055719 2750 0.000007686 mult_time= 0.000141378
2650 0.000162448 2805 0.000007135 mult_time= 0.000237167
5250 0.001141412 2750 0.000007407 mult_time= 0.001228483
5250 0.000242270 2750 0.000007577 mult_time= 0.000322218
5300 0.001119911 2500 0.000007444 mult_time= 0.001196196
5500 0.001521069 2500 0.000008220 mult_time= 0.001586246
5050 0.002670038 2550 0.000008315 mult_time= 0.002735112
5000 0.002948672 2500 0.000007893 mult_time= 0.003006763
6050 0.004243892 3025 0.000007932 mult_time= 0.004313395
5450 0.003477127 2970 0.000008326 mult_time= 0.003539458
5406 0.002602300 2600 0.000007886 mult_time= 0.002662517
5565 0.003935372 2750 0.000007933 mult_time= 0.004006086
5500 0.004545414 2500 0.000007574 mult_time= 0.004603300
5355 0.001504316 2750 0.000007435 mult_time= 0.001564241
