#input_size get_time acc_size acc_time op_type overall_time
2500 0.000215124 2500 0.000014641 add_time= 0.001945028
2703 0.000062333 2703 0.000009921 add_time= 0.000087984
2750 0.000549973 2750 0.000008253 add_time= 0.000577466
2550 0.000017796 2550 0.000035060 add_time= 0.000068611
2600 0.000058310 2600 0.000010058 add_time= 0.000143517
2915 0.000066773 2915 0.000007118 add_time= 0.000091496
2700 0.000134657 2700 0.000007045 add_time= 0.000158988
2500 0.000159586 2500 0.000008948 add_time= 0.000189211
2601 0.000299524 2601 0.000007984 add_time= 0.000324096
2750 0.000035473 2750 0.000011656 add_time= 0.000092134
2700 0.000064996 2700 0.000008229 add_time= 0.000090478
2700 0.000097771 2700 0.000008781 add_time= 0.000124302
2704 0.000559864 2704 0.000010938 add_time= 0.000596969
2805 0.000007665 2805 0.000015773 add_time= 0.000041090
5250 0.001799739 2756 0.000008917 mult_time= 0.001980085
5832 0.001918057 2915 0.000008683 mult_time= 0.001994808
5253 0.001986499 2650 0.000008376 mult_time= 0.002050399
5100 0.001931934 2600 0.000007713 mult_time= 0.001992681
5000 0.001827761 2500 0.000008127 mult_time= 0.001888613
5304 0.001902521 2700 0.000007572 mult_time= 0.001969227
5000 0.000040712 2500 0.000007242 mult_time= 0.000096945
5250 0.000762235 2750 0.000007647 mult_time= 0.000820350
5000 0.003104253 2500 0.000008609 mult_time= 0.003165520
5720 0.003021233 2704 0.000010302 mult_time= 0.003088809
5100 0.003134508 2600 0.000008258 mult_time= 0.003194966
5202 0.003053327 2600 0.000008464 mult_time= 0.003113704
5100 0.002558247 2600 0.000007854 mult_time= 0.002616524
5304 0.003956950 2600 0.000011261 mult_time= 0.004021507
5250 0.001659361 2750 0.000008428 mult_time= 0.001720770
5500 0.001342171 2500 0.000007929 mult_time= 0.001401587
5565 0.001859434 2750 0.000008110 mult_time= 0.001921251
5250 0.005567937 2750 0.000007922 mult_time= 0.005629765
5250 0.000231873 2750 0.000009189 mult_time= 0.000302888
5000 0.001046955 2500 0.000007497 mult_time= 0.001104053
5500 0.001484210 2500 0.000007450 mult_time= 0.001543075
5050 0.002573861 2550 0.000007731 mult_time= 0.002631782
5000 0.003024431 2500 0.000007462 mult_time= 0.003080601
5671 0.003712876 2860 0.000007770 mult_time= 0.003774845
5406 0.000073039 2805 0.000009989 mult_time= 0.000149869
5460 0.003151148 2750 0.000007905 mult_time= 0.003213955
5100 0.002547259 2600 0.000007502 mult_time= 0.002602321
5460 0.003600292 2750 0.000007696 mult_time= 0.003670612
1875 0.001039690 1250 0.000006492 mult_time= 0.001078731
5460 0.002651897 2750 0.000008187 mult_time= 0.002725293
5250 0.000059629 2750 0.000008335 mult_time= 0.000121963
5000 0.003892995 2500 0.000007709 mult_time= 0.003947274
4125 0.002548962 1250 0.000007375 mult_time= 0.002611526
2625 0.000918071 2750 0.000007763 mult_time= 0.000965971
5460 0.002147435 2750 0.000008374 mult_time= 0.002209476
5250 0.003576153 2750 0.000007838 mult_time= 0.003631896
5665 0.000099203 2652 0.000007722 mult_time= 0.000157915
5830 0.002837450 2805 0.000007718 mult_time= 0.002898800
5610 0.005964072 2601 0.000015608 mult_time= 0.006031281
5000 0.003046932 2500 0.000007803 mult_time= 0.003100955
4125 0.001997709 1250 0.000007740 mult_time= 0.002049706
5150 0.004313642 2652 0.000008225 mult_time= 0.004370761
5202 0.004301582 2601 0.000008039 mult_time= 0.004360541
5353 0.002091757 2550 0.000022384 mult_time= 0.002165431
5100 0.000036298 2601 0.000024002 mult_time= 0.000108175
5000 0.000035155 2500 0.000033610 mult_time= 0.000127357
5250 0.000039109 2750 0.000033430 mult_time= 0.000139236
5454 0.000081539 2550 0.000024099 mult_time= 0.000158064
5720 0.000035963 2700 0.000022331 mult_time= 0.000115457
5250 0.000045175 2750 0.000025103 mult_time= 0.000126883
5200 0.000063722 2700 0.000031044 mult_time= 0.000143255
5450 0.000543018 2970 0.000008438 mult_time= 0.000601308
5200 0.003487213 2700 0.000008432 mult_time= 0.003544942
5500 0.002686895 2500 0.000008341 mult_time= 0.002750471
5250 0.002424477 2750 0.000008139 mult_time= 0.002484137
5100 0.001754390 2500 0.000007574 mult_time= 0.001807856
5250 0.000157499 2750 0.000007746 mult_time= 0.000213022
5500 0.000037354 3025 0.000009239 mult_time= 0.000101632
5250 0.001869170 2750 0.000008349 mult_time= 0.001933407
2625 0.001822186 2750 0.000008739 mult_time= 0.001873486
5000 0.001465833 2500 0.000007722 mult_time= 0.001522749
5000 0.001140906 2500 0.000007639 mult_time= 0.001196245
5460 0.002112285 2750 0.000008157 mult_time= 0.002171628
3975 0.002252668 1250 0.000006646 mult_time= 0.002295104
3900 0.000844048 1250 0.000007638 mult_time= 0.000908550
5665 0.000588209 2650 0.000008894 mult_time= 0.000676780
5508 0.002667172 2915 0.000022255 mult_time= 0.002751893
5200 0.002936439 2703 0.000008041 mult_time= 0.003001366
5500 0.002405946 2500 0.000010260 mult_time= 0.002469648
5250 0.001722606 2750 0.000007704 mult_time= 0.001785683
5000 0.001259408 2500 0.000007489 mult_time= 0.001317422
5100 0.001761090 2600 0.000007920 mult_time= 0.001824946
5300 0.000074659 2500 0.000008364 mult_time= 0.000137015
5250 0.002041489 2756 0.000008880 mult_time= 0.002138601
5100 0.001907581 2600 0.000011790 mult_time= 0.001972203
2550 0.002386266 2600 0.000007450 mult_time= 0.002433195
5100 0.003837098 2600 0.000007788 mult_time= 0.003895038
5150 0.000144896 2652 0.000008521 mult_time= 0.000258123
5100 0.000398198 2600 0.000007651 mult_time= 0.000459366
5202 0.000573693 2600 0.000011802 mult_time= 0.000644727
5355 0.000702064 2750 0.000007813 mult_time= 0.000763365
5151 0.000739679 2550 0.000007616 mult_time= 0.000794800
5775 0.001076128 2750 0.000007945 mult_time= 0.001140375
5250 0.000085079 2750 0.000008295 mult_time= 0.000156020
5250 0.000051458 2750 0.000007890 mult_time= 0.000112319
5100 0.000168193 2600 0.000007393 mult_time= 0.000225224
5775 0.000379260 2750 0.000007385 mult_time= 0.000444074
5100 0.000443682 2500 0.000007023 mult_time= 0.000505875
5350 0.000413115 2860 0.000008032 mult_time= 0.000475120
2625 0.000056110 2750 0.000010338 mult_time= 0.000107173
5775 0.000230631 2750 0.000008274 mult_time= 0.000298107
4000 0.000450739 1375 0.000006643 mult_time= 0.000503624
5250 0.000517835 2750 0.000010643 mult_time= 0.000579041
5555 0.000457181 2550 0.000007249 mult_time= 0.000515073
3750 0.000604077 1250 0.000006186 mult_time= 0.000646285
5460 0.000574342 2750 0.000007396 mult_time= 0.000631635
5151 0.000683738 2550 0.000010016 mult_time= 0.000740010
5565 0.000519021 2750 0.000007569 mult_time= 0.000576394
5457 0.000932368 2860 0.000007712 mult_time= 0.000997967
5250 0.000712492 2750 0.000012612 mult_time= 0.000772309
4000 0.000879743 1375 0.000006618 mult_time= 0.000924573
5512 0.001180311 2805 0.000007817 mult_time= 0.001239005
5304 0.000876746 2601 0.000007357 mult_time= 0.000931645
5300 0.002355935 2805 0.000007969 mult_time= 0.002417705
5200 0.000706959 2500 0.000008056 mult_time= 0.000764034
5050 0.009863159 2550 0.000010943 mult_time= 0.009922057
5300 0.002748123 2805 0.000008709 mult_time= 0.002811214
5050 0.002846698 2550 0.000007793 mult_time= 0.002902960
5406 0.002660938 2805 0.000025120 mult_time= 0.002743580
3800 0.000053371 1275 0.000023943 mult_time= 0.000120845
5565 0.000042656 2750 0.000026820 mult_time= 0.000123230
5555 0.000052620 2550 0.000026919 mult_time= 0.000133455
5350 0.000135255 2862 0.000036937 mult_time= 0.000227194
5450 0.000041071 2970 0.000009114 mult_time= 0.000104475
5670 0.001523144 2754 0.000008219 mult_time= 0.001583093
5100 0.001365327 2600 0.000008468 mult_time= 0.001422099
5250 0.002026148 2750 0.000008962 mult_time= 0.002090209
5000 0.002192740 2500 0.000008481 mult_time= 0.002252033
5500 0.000113962 3025 0.000011486 mult_time= 0.000178001
5300 0.000058288 2805 0.000008076 mult_time= 0.000115617
5559 0.000314508 2970 0.000008396 mult_time= 0.000375358
5000 0.001028840 2500 0.000007868 mult_time= 0.001085186
5555 0.004989017 2550 0.000009360 mult_time= 0.005077561
3900 0.002404757 1250 0.000011447 mult_time= 0.002461079
3800 0.001187061 1275 0.000007421 mult_time= 0.001236784
2600 0.001560774 625 0.000031046 mult_time= 0.001628965
2750 0.000091779 2750 0.000008105 add_time= 0.000125528
2500 0.000100464 2500 0.000006546 add_time= 0.000123845
2500 0.000099648 2500 0.000007469 add_time= 0.000123083
2750 0.000112706 2750 0.000011832 add_time= 0.000234202
2750 0.000052470 2750 0.000009912 add_time= 0.000098003
2750 0.000334239 2750 0.000008103 add_time= 0.000372492
2600 0.000050621 2600 0.000016429 add_time= 0.001505822
2750 0.000041543 2750 0.000008480 add_time= 0.000066678
2601 0.000080822 2601 0.000007310 add_time= 0.000105752
2550 0.000086881 2550 0.000008115 add_time= 0.000116768
2500 0.000063982 2500 0.000007812 add_time= 0.000094031
2500 0.000072219 2500 0.000006850 add_time= 0.000096085
2500 0.000121459 2500 0.000006235 add_time= 0.000141965
2805 0.000107139 2805 0.000017437 add_time= 0.000196193
2750 0.000173739 2750 0.000030581 add_time= 0.000219961
1375 0.000188471 1375 0.000007457 add_time= 0.000211704
2750 0.000141713 2750 0.000008316 add_time= 0.000172400
2750 0.000077513 2750 0.000008219 add_time= 0.000102724
2650 0.000184787 2650 0.000008192 add_time= 0.000209281
2750 0.000414329 2750 0.000011263 add_time= 0.000464910
2805 0.000117059 2805 0.000010169 add_time= 0.000164533
2500 0.000139359 2500 0.000008629 add_time= 0.000170179
2650 0.000147018 2650 0.000009276 add_time= 0.000177572
2600 0.000155699 2600 0.000007950 add_time= 0.000179700
2500 0.000294420 2500 0.000008042 add_time= 0.000318700
5460 0.001668570 2756 0.000009586 mult_time= 0.001817634
5150 0.001875709 2650 0.000009045 mult_time= 0.001949916
5350 0.002056271 2862 0.000008960 mult_time= 0.002121151
5500 0.002168865 2500 0.000008941 mult_time= 0.002232656
5000 0.002329379 2500 0.000008056 mult_time= 0.002392889
5000 0.002087173 2500 0.000007853 mult_time= 0.002149149
5202 0.000102700 2600 0.000007650 mult_time= 0.000159055
5050 0.000330356 2550 0.000027925 mult_time= 0.000407040
5500 0.000838809 2500 0.000007361 mult_time= 0.000893741
5200 0.000545915 2704 0.000008288 mult_time= 0.000612376
5100 0.000367156 2600 0.000007643 mult_time= 0.000424740
5150 0.000412872 2652 0.000039147 mult_time= 0.000506038
5100 0.000164630 2600 0.000007680 mult_time= 0.000232595
5202 0.000740482 2600 0.000008891 mult_time= 0.000810162
5100 0.000082236 2600 0.000008445 mult_time= 0.000141602
5200 0.002112970 2500 0.000008284 mult_time= 0.002174481
5000 0.001273903 2500 0.000008650 mult_time= 0.001333766
5000 0.002551751 2500 0.000008941 mult_time= 0.002614890
6050 0.001757049 3025 0.000008847 mult_time= 0.001838797
5250 0.000087944 2750 0.000008301 mult_time= 0.000145336
5250 0.000111631 2750 0.000007916 mult_time= 0.000167902
5500 0.000200835 3025 0.000009043 mult_time= 0.000269395
5100 0.000647726 2600 0.000008408 mult_time= 0.000717760
5250 0.002044715 2750 0.000028895 mult_time= 0.002124541
5200 0.001329261 2500 0.000008035 mult_time= 0.001385231
5500 0.003361286 3025 0.000009944 mult_time= 0.003428712
5500 0.000207306 3025 0.000007964 mult_time= 0.000266122
5500 0.000977558 2500 0.000008119 mult_time= 0.001035726
5151 0.002038991 2550 0.000008489 mult_time= 0.002100298
5250 0.001878224 2750 0.000028742 mult_time= 0.001959660
5500 0.000563275 2500 0.000008625 mult_time= 0.000623434
5050 0.002929373 2550 0.000008692 mult_time= 0.002993507
5250 0.000870941 2750 0.000008246 mult_time= 0.000929050
5460 0.001169525 2750 0.000009243 mult_time= 0.001230971
5406 0.006334822 2805 0.000029141 mult_time= 0.006414271
5150 0.002614737 2652 0.000008932 mult_time= 0.002676805
5555 0.002378904 2550 0.000008535 mult_time= 0.002439794
5555 0.004257413 2550 0.000008680 mult_time= 0.004315368
5250 0.002206507 2750 0.000008395 mult_time= 0.002267484
5500 0.001637787 2500 0.000009993 mult_time= 0.001725456
5353 0.002916444 2550 0.000007930 mult_time= 0.002988174
5202 0.002406863 2601 0.000011732 mult_time= 0.002474998
5050 0.000028886 2550 0.000023916 mult_time= 0.000103732
5150 0.000030328 2652 0.000023401 mult_time= 0.000108003
5100 0.000046776 2601 0.000024717 mult_time= 0.000156614
2650 0.000044087 2805 0.000026065 mult_time= 0.000133090
5610 0.000060715 2600 0.000033653 mult_time= 0.000159349
5775 0.000037645 2750 0.000102957 mult_time= 0.000205050
5500 0.000141221 2500 0.000123199 mult_time= 0.000318596
5100 0.000019831 2500 0.000023393 mult_time= 0.000096898
5350 0.000060259 2862 0.000027855 mult_time= 0.000144270
5408 0.000049077 2700 0.000011489 mult_time= 0.000123811
5400 0.007420868 2916 0.000028122 mult_time= 0.007500435
5000 0.001615711 2500 0.000007716 mult_time= 0.001669253
5304 0.003829449 2700 0.000008092 mult_time= 0.003885836
5500 0.000148097 3025 0.000008969 mult_time= 0.000218237
5830 0.000080057 2805 0.000008201 mult_time= 0.000141378
5355 0.000117473 2750 0.000008032 mult_time= 0.000173848
4160 0.000446138 1375 0.000006928 mult_time= 0.000494283
5400 0.000477977 2500 0.000028120 mult_time= 0.000553141
5000 0.000330490 2500 0.000007700 mult_time= 0.000383538
3975 0.000356003 1250 0.000006940 mult_time= 0.000398412
3750 0.000062930 1250 0.000006939 mult_time= 0.000105652
4160 0.000088967 1375 0.000024695 mult_time= 0.000149242
5150 0.000696944 2650 0.000009225 mult_time= 0.000788833
5665 0.002314126 2650 0.000008374 mult_time= 0.002387173
5150 0.002451501 2650 0.000008501 mult_time= 0.002509843
5200 0.002125304 2500 0.000007414 mult_time= 0.002180894
5000 0.002023253 2500 0.000007739 mult_time= 0.002078279
5100 0.001972922 2500 0.000007442 mult_time= 0.002027987
5100 0.000060315 2500 0.000008498 mult_time= 0.000119532
5500 0.000122573 2500 0.000007669 mult_time= 0.000181937
5252 0.000260396 2550 0.000007524 mult_time= 0.000316173
5500 0.001263487 2500 0.000030558 mult_time= 0.001346675
5304 0.000973980 2704 0.000008363 mult_time= 0.001031719
5885 0.002365067 2860 0.000016157 mult_time= 0.002440748
5202 0.001108170 2600 0.000008587 mult_time= 0.001168895
5304 0.000070983 2704 0.000008683 mult_time= 0.000130624
5100 0.000138519 2600 0.000008791 mult_time= 0.000199951
5100 0.001570656 2600 0.000008537 mult_time= 0.001629328
5610 0.000515517 2600 0.000009051 mult_time= 0.000580242
5000 0.000463581 2500 0.000008126 mult_time= 0.000529707
5555 0.000413066 2550 0.000027660 mult_time= 0.000504045
5250 0.000378265 2750 0.000008723 mult_time= 0.000441643
5250 0.000144797 2750 0.000009220 mult_time= 0.000213791
5250 0.000480559 2750 0.000008195 mult_time= 0.000541284
5100 0.000776139 2600 0.000009085 mult_time= 0.000841018
5200 0.000506115 2500 0.000009024 mult_time= 0.000566036
5151 0.000648058 2550 0.000038870 mult_time= 0.000753878
5355 0.001877221 2750 0.000009021 mult_time= 0.001944412
6050 0.001822746 3025 0.000009080 mult_time= 0.001889166
5830 0.002060445 2805 0.000008221 mult_time= 0.002121619
5000 0.000626676 2500 0.000008096 mult_time= 0.000682331
5000 0.002404377 2500 0.000008658 mult_time= 0.002462475
5775 0.000860646 2750 0.000008748 mult_time= 0.000924307
5500 0.000080490 2500 0.000007971 mult_time= 0.000135254
5000 0.000085164 2500 0.000008558 mult_time= 0.000137564
5200 0.002210858 2500 0.000007551 mult_time= 0.002264371
5500 0.003575928 2500 0.000007902 mult_time= 0.003630391
5775 0.001535922 2750 0.000008598 mult_time= 0.001609593
5450 0.001207177 2970 0.000008686 mult_time= 0.001266157
5150 0.001756001 2652 0.000007759 mult_time= 0.001811465
5252 0.002208986 2550 0.000008095 mult_time= 0.002263499
5000 0.000327299 2500 0.000007992 mult_time= 0.000380739
5000 0.000167213 2500 0.000007605 mult_time= 0.000218913
5050 0.001456170 2550 0.000008019 mult_time= 0.001510160
5720 0.001444382 2703 0.000009147 mult_time= 0.001508064
5665 0.003072600 2652 0.000008422 mult_time= 0.003130860
5050 0.003210196 2550 0.000008651 mult_time= 0.003268978
5454 0.000031058 2550 0.000024508 mult_time= 0.000126690
5830 0.000092136 2805 0.000026710 mult_time= 0.000185815
5050 0.000069531 2550 0.000020235 mult_time= 0.000134512
5500 0.000084497 2500 0.000020894 mult_time= 0.000185517
5000 0.000045853 2500 0.000023167 mult_time= 0.000118168
5050 0.000060596 2550 0.000025429 mult_time= 0.000144703
3900 0.000062516 1250 0.000022889 mult_time= 0.000128384
5450 0.000106672 2970 0.000009289 mult_time= 0.000170155
5250 0.000283141 2754 0.000008731 mult_time= 0.000349899
5200 0.000536428 2700 0.000008324 mult_time= 0.000592601
