#input_size get_time acc_size acc_time op_type overall_time
2600 0.000270024 2600 0.000014346 add_time= 0.002040924
2805 0.000052665 2805 0.000008690 add_time= 0.000077530
1250 0.000109566 1250 0.000007871 add_time= 0.000132421
2860 0.000207554 2860 0.000007045 add_time= 0.000235868
2915 0.000068680 2915 0.000006782 add_time= 0.000099151
2700 0.000110438 2700 0.000006800 add_time= 0.000132436
2600 0.000639116 2600 0.000009939 add_time= 0.000706961
2703 0.000143508 2703 0.000009161 add_time= 0.000180899
2600 0.000042670 2600 0.000007266 add_time= 0.000065045
2600 0.000739965 2600 0.000014598 add_time= 0.000782172
1250 0.000071528 1250 0.000007721 add_time= 0.000095787
2500 0.000116448 2500 0.000028552 add_time= 0.000161517
1250 0.000198595 1250 0.000006874 add_time= 0.000219454
2600 0.001199380 2600 0.000009418 add_time= 0.001246291
2550 0.000073902 2550 0.000008283 add_time= 0.000098933
1325 0.000684940 1325 0.000008780 add_time= 0.000712284
2750 0.000194973 2750 0.000007207 add_time= 0.000224974
2600 0.000217707 2600 0.000006531 add_time= 0.000239397
5150 0.004441557 2650 0.000012213 mult_time= 0.004612266
5200 0.000962264 2703 0.000016879 mult_time= 0.001038629
3900 0.001166134 1325 0.000007492 mult_time= 0.001236082
5200 0.001865081 2500 0.000007642 mult_time= 0.001924086
5720 0.001915796 2700 0.000007996 mult_time= 0.001979797
5200 0.000106294 2500 0.000011366 mult_time= 0.000231372
5355 0.000725981 2750 0.000007899 mult_time= 0.000788979
5050 0.002671352 2550 0.000007935 mult_time= 0.002730234
5610 0.002778317 2600 0.000007592 mult_time= 0.002838758
5885 0.003138942 2860 0.000007739 mult_time= 0.003202665
2550 0.003319351 2600 0.000007672 mult_time= 0.003367706
3850 0.001453114 1300 0.000006613 mult_time= 0.001499754
5610 0.000056530 2600 0.000194420 mult_time= 0.000302929
5100 0.000103283 2600 0.000023638 mult_time= 0.000176866
2575 0.000039868 2652 0.000134447 mult_time= 0.000215964
5202 0.000050715 2600 0.000135114 mult_time= 0.000235611
5665 0.000065320 2650 0.000024252 mult_time= 0.000145529
5000 0.000032358 2500 0.000022959 mult_time= 0.000105281
5555 0.000037793 2550 0.000023929 mult_time= 0.000114036
5670 0.000064818 2750 0.000030935 mult_time= 0.000168073
3750 0.000011726 1250 0.000013578 mult_time= 0.000063584
6050 0.000109492 3025 0.000025781 mult_time= 0.000196555
5406 0.000390522 2805 0.000007191 mult_time= 0.000458836
4160 0.000012898 1375 0.000007027 mult_time= 0.000059894
5250 0.003099276 2750 0.000008382 mult_time= 0.003164364
2525 0.002509786 2550 0.000008027 mult_time= 0.002557440
3750 0.002569657 1250 0.000011041 mult_time= 0.002621823
6050 0.000077173 3025 0.000008094 mult_time= 0.000140849
5300 0.000061695 2805 0.000007725 mult_time= 0.000120667
5406 0.000074816 2805 0.000016654 mult_time= 0.000140251
5565 0.004157109 2750 0.000008038 mult_time= 0.004214418
5100 0.002029167 2600 0.000007820 mult_time= 0.002086058
5000 0.003432777 2500 0.000007280 mult_time= 0.003486513
5000 0.004816915 2500 0.000007732 mult_time= 0.004870430
5150 0.000082416 2650 0.000010580 mult_time= 0.000141813
5000 0.003714687 2500 0.000007983 mult_time= 0.003771988
5000 0.004562191 2500 0.000007705 mult_time= 0.004616354
5460 0.003149213 2750 0.000008006 mult_time= 0.003206849
5775 0.005615599 2750 0.000007387 mult_time= 0.005674309
4080 0.003432339 1375 0.000021597 mult_time= 0.003495880
5512 0.000953739 2805 0.000007837 mult_time= 0.001013881
5353 0.002423941 2550 0.000007815 mult_time= 0.002480014
5460 0.003239550 2754 0.000007590 mult_time= 0.003296455
5500 0.000309959 2500 0.000007362 mult_time= 0.000363111
5000 0.001648039 2500 0.000007975 mult_time= 0.001705882
5252 0.001149156 2550 0.000007554 mult_time= 0.001205293
5618 0.002665175 2805 0.000008408 mult_time= 0.002732492
5555 0.002199223 2550 0.000007871 mult_time= 0.002259032
5356 0.000218729 2652 0.000007311 mult_time= 0.000273211
2650 0.000293590 2805 0.000007071 mult_time= 0.000340215
5610 0.000653351 2601 0.000007153 mult_time= 0.000709939
5300 0.001517103 2805 0.000007617 mult_time= 0.001578340
5610 0.001182952 2600 0.000007401 mult_time= 0.001238842
5500 0.002667203 2500 0.000007683 mult_time= 0.002725318
5500 0.002642293 2500 0.000007576 mult_time= 0.002699944
5350 0.003079854 2862 0.000007476 mult_time= 0.003135716
5355 0.001594608 2754 0.000007814 mult_time= 0.001654222
5450 0.000088236 2970 0.000008802 mult_time= 0.000194259
4029 0.001969300 1350 0.000009367 mult_time= 0.002017994
5100 0.003417938 2600 0.000007451 mult_time= 0.003471309
5252 0.000886934 2550 0.000007637 mult_time= 0.000943999
5300 0.003939836 2500 0.000007690 mult_time= 0.003996713
5250 0.001246335 2750 0.000008259 mult_time= 0.001303044
4400 0.000940738 1375 0.000006511 mult_time= 0.000986727
