#input_size get_time acc_size acc_time op_type overall_time
3025 0.000237484 3025 0.000014783 add_time= 0.001941014
2550 0.000053434 2550 0.000007469 add_time= 0.000084695
2500 0.000016800 2500 0.000031547 add_time= 0.000063727
2704 0.000084837 2704 0.000009154 add_time= 0.000114327
2500 0.000102974 2500 0.000007567 add_time= 0.000127474
2750 0.000114755 2750 0.000007517 add_time= 0.000139134
2600 0.000059512 2600 0.000017000 add_time= 0.000160213
2970 0.000081904 2970 0.000008235 add_time= 0.000125647
3025 0.000140235 3025 0.000008817 add_time= 0.000167110
2860 0.000214533 2860 0.000011375 add_time= 0.000248631
1250 0.000133654 1250 0.000007091 add_time= 0.000162169
2805 0.000320771 2805 0.000126831 add_time= 0.000486375
2550 0.000067662 2550 0.000007022 add_time= 0.000093492
2750 0.000262435 2750 0.000006948 add_time= 0.000289849
2805 0.000037833 2805 0.000007088 add_time= 0.000062923
5150 0.001790038 2650 0.000044627 mult_time= 0.001977679
5720 0.001644670 2703 0.000020255 mult_time= 0.001739493
2575 0.001908734 2650 0.000008566 mult_time= 0.001964937
5202 0.001803920 2600 0.000007899 mult_time= 0.001864106
5000 0.001876099 2500 0.000007660 mult_time= 0.001933704
5408 0.001934613 2700 0.000015586 mult_time= 0.002012195
5200 0.002301467 2500 0.000008046 mult_time= 0.002360216
5454 0.001923138 2550 0.000009127 mult_time= 0.001993702
5400 0.002692037 2500 0.000008564 mult_time= 0.002764170
5610 0.003321440 2600 0.000008432 mult_time= 0.003383582
5665 0.003034524 2652 0.000008288 mult_time= 0.003099580
5778 0.000708523 2860 0.000009018 mult_time= 0.000802274
5304 0.005103981 2600 0.000029135 mult_time= 0.005185426
5150 0.001138179 2650 0.000007837 mult_time= 0.001199527
5250 0.001893678 2750 0.000008379 mult_time= 0.001964098
5555 0.001873183 2550 0.000007695 mult_time= 0.001933505
5400 0.005037119 2915 0.000009839 mult_time= 0.005125283
5355 0.000237572 2750 0.000011852 mult_time= 0.000334166
6050 0.001108082 3025 0.000008019 mult_time= 0.001188756
5250 0.003000053 2750 0.000029604 mult_time= 0.003083443
5050 0.002755571 2550 0.000007750 mult_time= 0.002813587
5400 0.002976336 2500 0.000007736 mult_time= 0.003038690
5250 0.004303597 2750 0.000008332 mult_time= 0.004364353
5886 0.000082796 2970 0.000039305 mult_time= 0.000177772
5775 0.003924990 2750 0.000007922 mult_time= 0.003988593
5000 0.001922860 2500 0.000008127 mult_time= 0.002001553
5500 0.008759638 2500 0.000008712 mult_time= 0.008832331
5460 0.004341606 2750 0.000008172 mult_time= 0.004401703
5500 0.003638616 2500 0.000008783 mult_time= 0.003714640
5775 0.001296786 2750 0.000028548 mult_time= 0.001385906
5300 0.002745900 2805 0.000008046 mult_time= 0.002803828
