#input_size get_time acc_size acc_time op_type overall_time
2600 0.000286295 2600 0.000015329 add_time= 0.001771456
2500 0.000064699 2500 0.000009142 add_time= 0.000101869
2750 0.000156922 2750 0.000020417 add_time= 0.000212988
2750 0.000088179 2750 0.000009066 add_time= 0.000110986
1375 0.000018952 1375 0.000019980 add_time= 0.000064788
2500 0.000090305 2500 0.000006492 add_time= 0.000114748
2805 0.000083688 2805 0.000006801 add_time= 0.000105608
2750 0.000077763 2750 0.000006882 add_time= 0.000110505
3025 0.000456204 3025 0.000009554 add_time= 0.000572471
2805 0.000142785 2805 0.000019841 add_time= 0.000178743
2750 0.000008733 2750 0.000027905 add_time= 0.000065248
2500 0.000211912 2500 0.000014841 add_time= 0.000242827
1250 0.000098319 1250 0.000006582 add_time= 0.000128861
2750 0.000029200 2750 0.000018506 add_time= 0.000095230
2703 0.000316479 2703 0.000010130 add_time= 0.000342783
1275 0.000080668 1275 0.000006154 add_time= 0.000100877
2750 0.000012505 2750 0.000017247 add_time= 0.000054516
2750 0.000082978 2750 0.000007254 add_time= 0.000106466
2500 0.000211806 2500 0.000007453 add_time= 0.000236238
5150 0.005354425 2650 0.000011920 mult_time= 0.005512895
5200 0.002144896 2703 0.000008420 mult_time= 0.002208831
5150 0.001293850 2650 0.000010111 mult_time= 0.001383468
5500 0.001260176 2500 0.000015290 mult_time= 0.001337407
5050 0.003141341 2550 0.000007816 mult_time= 0.003204344
5100 0.000079264 2600 0.000007996 mult_time= 0.000179749
5400 0.000684288 2500 0.000007758 mult_time= 0.000747675
5050 0.002671519 2550 0.000008263 mult_time= 0.002740296
5304 0.005723338 2600 0.000011249 mult_time= 0.005806208
5304 0.003785040 2600 0.000008539 mult_time= 0.003857756
5304 0.001862410 2600 0.000008916 mult_time= 0.001955435
5100 0.000735505 2600 0.000008267 mult_time= 0.000801439
5000 0.000842992 2500 0.000007887 mult_time= 0.000904496
5050 0.001877127 2550 0.000007869 mult_time= 0.001939536
5400 0.000941153 2915 0.000017450 mult_time= 0.001026851
5250 0.001509805 2750 0.000008222 mult_time= 0.001573320
