optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
0.351854425 0.556143425 0.560857246 0.564539221 0.556415952 0.559253563 0.559148436 0.544266968 0.542631718 0.542631718 0.542565319 0.542565319 0.547360767
0.351854425 0.555286474 0.559511710 0.562603640 0.555444531 0.558119354 0.557948296 0.542614457 0.541924268 0.541924268 0.543410408 0.543410408 0.546550512
0.351854425 0.546942341 0.548920024 0.547769250 0.547863464 0.547229311 0.548328760 0.527933208 0.511580569 0.511580569 0.522620850 0.522620850 0.530233716
0.351854425 0.537717018 0.538784387 0.530755082 0.540858386 0.536367050 0.535853887 0.524671818 0.509868517 0.509868517 0.540926634 0.540926634 0.534984490
0.351854425 0.534564222 0.534901835 0.525780763 0.537135957 0.531847453 0.531453709 0.520779011 0.503933269 0.503933269 0.537912122 0.537912122 0.534131914
0.351854425 0.528691377 0.528822020 0.518650831 0.530296026 0.524629392 0.524287771 0.516671886 0.501278314 0.501278314 0.537537378 0.537537378 0.534799144
0.351854425 0.506502535 0.509692891 0.501035154 0.510808587 0.504688076 0.504103094 0.470383388 0.443266580 0.443266580 0.472211408 0.472211408 0.472110501
0.351854425 0.437965720 0.439097860 0.435582940 0.438561807 0.432331863 0.431775327 0.414249055 0.407518186 0.407518186 0.407304601 0.407304601 0.415656978
0.351854425 0.411296056 0.413866427 0.413371246 0.409945567 0.404278308 0.403403459 0.408270875 0.406892376 0.406892376 0.404230753 0.404230753 0.410683603
0.330276795 0.544835729 0.549621596 0.554066835 0.545097292 0.547800276 0.547813212 0.537654382 0.536778980 0.536778980 0.537950667 0.537950667 0.539903956
0.330276795 0.543871383 0.547746236 0.551983447 0.543333589 0.546604688 0.546768959 0.532687627 0.531015889 0.531015889 0.532237891 0.532237891 0.535222047
0.330276795 0.543174145 0.546716528 0.550681486 0.542427179 0.545733485 0.545845527 0.531178806 0.529790081 0.529790081 0.531144506 0.531144506 0.534519527
0.330276795 0.534610028 0.537549251 0.536123753 0.535316335 0.535605931 0.534016372 0.514483276 0.500182628 0.500182628 0.507068625 0.507068625 0.517291638
0.330276795 0.525251478 0.526904982 0.519399336 0.528003237 0.525363001 0.522383898 0.511603843 0.498622636 0.498622636 0.505367766 0.505367766 0.522042568
0.330276795 0.521993495 0.522514009 0.514040409 0.523555127 0.518265925 0.517350674 0.507754495 0.492573225 0.492573225 0.525011915 0.525011915 0.517833299
0.330276795 0.515520524 0.516718321 0.507252878 0.517692974 0.511300688 0.510475567 0.503736728 0.488100215 0.488100215 0.524597086 0.524597086 0.519236265
0.330276795 0.494468073 0.496326606 0.488189551 0.497048182 0.490207460 0.489727210 0.457739908 0.428433472 0.428433472 0.459965860 0.459965860 0.459132233
0.330276795 0.427415148 0.428206953 0.424511887 0.427873458 0.421433844 0.420470671 0.401805682 0.394495039 0.394495039 0.394968833 0.394968833 0.400910235
0.330276795 0.398808065 0.400726207 0.399931151 0.398038106 0.390653134 0.389796967 0.394602936 0.393251814 0.393251814 0.390605158 0.390605158 0.398053447
0.347239913 0.554713912 0.559880678 0.563711615 0.554480256 0.558538116 0.558662505 0.548529194 0.546432564 0.546432564 0.548348731 0.548348731 0.549918934
0.347239913 0.553628093 0.558514086 0.561546736 0.553354928 0.557377358 0.557755327 0.543185063 0.541322162 0.541322162 0.543263741 0.543263741 0.545760424
0.347239913 0.552918071 0.557365109 0.560161690 0.552699029 0.555956418 0.556781345 0.542086462 0.540137790 0.540137790 0.542445802 0.542445802 0.545237136
0.347239913 0.544720424 0.547836382 0.546617208 0.545607404 0.544541954 0.546285042 0.527516315 0.512229118 0.512229118 0.531494267 0.531494267 0.534484909
0.347239913 0.536267247 0.537821016 0.530975175 0.539230637 0.534967698 0.535272632 0.524983575 0.512825251 0.512825251 0.512593520 0.512593520 0.534672693
0.347239913 0.532897192 0.533584976 0.526323954 0.535093673 0.531044177 0.531268555 0.522843928 0.503741870 0.503741870 0.536569069 0.536569069 0.534396986
0.347239913 0.527331717 0.527183064 0.519755560 0.528402597 0.524081483 0.524450546 0.519096102 0.501253305 0.501253305 0.536663789 0.536663789 0.534029985
0.347239913 0.505893241 0.507699854 0.501205264 0.508538872 0.503897705 0.504118632 0.470777330 0.439708292 0.439708292 0.472012656 0.472012656 0.470664554
0.347239913 0.440300173 0.441521716 0.436576985 0.439134391 0.431807684 0.432601849 0.416560895 0.408556135 0.408556135 0.408757655 0.408757655 0.411775473
0.347239913 0.411818275 0.413515709 0.412460166 0.410692630 0.402935565 0.403701467 0.408052200 0.406913836 0.406913836 0.404940709 0.404940709 0.410913142
0.340806712 0.549500905 0.553750075 0.558353686 0.549238535 0.552507944 0.552654557 0.542205577 0.540564459 0.540564459 0.542204729 0.542204729 0.544111000
0.340806712 0.548266862 0.552182322 0.555767613 0.548161545 0.551021940 0.550999419 0.536119165 0.535008138 0.535008138 0.536809170 0.536809170 0.539495152
0.340806712 0.547644648 0.550922686 0.553816574 0.547531133 0.550134159 0.550008182 0.535851222 0.534070423 0.534070423 0.535214192 0.535214192 0.538969904
0.340806712 0.538376997 0.541348224 0.539037554 0.539509056 0.540118120 0.539594359 0.518573128 0.504776957 0.504776957 0.528056139 0.528056139 0.520642013
0.340806712 0.529300408 0.531620323 0.523374722 0.532922912 0.527904206 0.528525073 0.516083589 0.503669861 0.503669861 0.506383869 0.506383869 0.525602150
0.340806712 0.525899012 0.527482948 0.518711778 0.528935142 0.524027618 0.524623033 0.512602984 0.498307811 0.498307811 0.528960691 0.528960691 0.525819082
0.340806712 0.519589776 0.520674045 0.511569643 0.522495085 0.516467589 0.516862666 0.509120437 0.494008600 0.494008600 0.529551430 0.529551430 0.524494770
0.340806712 0.499999793 0.502901728 0.494936135 0.503505072 0.498235672 0.498973731 0.464606088 0.437159845 0.437159845 0.466595607 0.466595607 0.463844662
0.340806712 0.434060943 0.436018105 0.432909423 0.435677364 0.427290787 0.427839421 0.410955169 0.403831207 0.403831207 0.404767918 0.404767918 0.408084907
0.340806712 0.407509817 0.409767956 0.409050502 0.406173074 0.399904490 0.400571190 0.404112891 0.402932419 0.402932419 0.399095915 0.399095915 0.406864171
0.333396311 0.546479093 0.551105004 0.555869978 0.546394285 0.549153809 0.548742302 0.539415698 0.538344763 0.538344763 0.540012747 0.540012747 0.541803518
0.333396311 0.545288814 0.549577569 0.553624474 0.544812621 0.548061884 0.547759735 0.534075247 0.532677641 0.532677641 0.532370998 0.532370998 0.537171342
0.333396311 0.544472825 0.548469749 0.552039237 0.544192863 0.546911420 0.546654342 0.533826939 0.531942242 0.531942242 0.532956600 0.532956600 0.536472023
0.333396311 0.535710795 0.539504181 0.537675768 0.536787721 0.537392527 0.536140667 0.518738338 0.501983055 0.501983055 0.510435030 0.510435030 0.520213212
0.333396311 0.527810237 0.529776433 0.521615135 0.530576269 0.526943953 0.525797731 0.515365860 0.500507689 0.500507689 0.505072442 0.505072442 0.523665405
0.333396311 0.524572164 0.525203343 0.516136224 0.526588292 0.521016120 0.520395538 0.510409641 0.494086069 0.494086069 0.525890000 0.525890000 0.522833764
0.333396311 0.518572458 0.519365374 0.509967114 0.520536940 0.513547423 0.512585962 0.508875415 0.491371485 0.491371485 0.526286478 0.526286478 0.521704508
0.333396311 0.495966901 0.497252284 0.487830669 0.500209460 0.490498385 0.490226486 0.455835047 0.429637543 0.429637543 0.458528486 0.458528486 0.458840906
0.333396311 0.427640759 0.427128066 0.421527174 0.426071271 0.417797528 0.416788451 0.402453129 0.396372853 0.396372853 0.396030499 0.396030499 0.402488255
0.333396311 0.399479136 0.401589202 0.399885831 0.398326535 0.389243741 0.387989730 0.394779241 0.394238693 0.394238693 0.391456360 0.391456360 0.398777090
0.341678919 0.556551656 0.561315786 0.565942111 0.556499557 0.558738949 0.558843807 0.549592102 0.547545699 0.547545699 0.548029596 0.548029596 0.551283242
0.341678919 0.555486721 0.559578899 0.563142285 0.555423424 0.557966380 0.557863025 0.543571443 0.542602201 0.542602201 0.542930595 0.542930595 0.546503733
0.341678919 0.554256175 0.558200753 0.561543233 0.554690457 0.556763484 0.556768043 0.542771468 0.540834499 0.540834499 0.541861129 0.541861129 0.545580912
0.341678919 0.545979216 0.548314947 0.546546059 0.546908757 0.546095011 0.545494038 0.526690621 0.511645387 0.511645387 0.523379715 0.523379715 0.528499373
0.341678919 0.535870602 0.538157286 0.529733452 0.539414815 0.534119323 0.534808331 0.525822746 0.509850344 0.509850344 0.516210466 0.516210466 0.530806760
0.341678919 0.532591731 0.533750925 0.524927723 0.534910957 0.529618145 0.530314309 0.520016810 0.502424914 0.502424914 0.535157894 0.535157894 0.530147193
0.341678919 0.527094489 0.526474454 0.517624524 0.527714626 0.521880941 0.522500496 0.519444626 0.500241005 0.500241005 0.535302194 0.535302194 0.528497789
0.341678919 0.506927777 0.506031965 0.498528805 0.508473071 0.500888513 0.501832386 0.468077625 0.440385573 0.440385573 0.470785909 0.470785909 0.464120095
0.341678919 0.440346230 0.439226351 0.435718166 0.438014585 0.427768111 0.428458679 0.414102870 0.406433949 0.406433949 0.405145466 0.405145466 0.414393950
0.341678919 0.409950653 0.411890952 0.410599727 0.408505690 0.398763670 0.399875712 0.406626566 0.404416910 0.404416910 0.400835164 0.400835164 0.408996639
0.350109339 0.561236158 0.565768901 0.570643856 0.560831475 0.564309417 0.564165960 0.553706291 0.552407487 0.552407487 0.552862630 0.552862630 0.555410280
0.350109339 0.560133642 0.564551032 0.568433707 0.559789137 0.562803816 0.562553428 0.548506648 0.546780331 0.546780331 0.547530959 0.547530959 0.551068550
0.350109339 0.559185152 0.563508363 0.566828374 0.559112494 0.561979900 0.561618384 0.546820137 0.545139552 0.545139552 0.547008810 0.547008810 0.550514131
0.350109339 0.550053642 0.553731025 0.552117446 0.552052091 0.551323146 0.551010407 0.532324551 0.516073296 0.516073296 0.534630322 0.534630322 0.532391800
0.350109339 0.540619248 0.542738697 0.534838398 0.544121277 0.540793750 0.539918347 0.530052144 0.515329319 0.515329319 0.516032298 0.516032298 0.538881827
0.350109339 0.537273866 0.538433113 0.529646331 0.540064360 0.536338675 0.535374723 0.525568240 0.508125491 0.508125491 0.541099411 0.541099411 0.538976020
0.350109339 0.531703977 0.532248056 0.523521864 0.532594848 0.529330697 0.528537497 0.520423649 0.504068721 0.504068721 0.541380060 0.541380060 0.537703956
0.350109339 0.511063261 0.512284686 0.504599067 0.514028559 0.510069052 0.509356718 0.475333194 0.447026812 0.447026812 0.477878604 0.477878604 0.476767471
0.350109339 0.446253159 0.446473622 0.442275800 0.444184261 0.438598808 0.437807332 0.418924590 0.411668144 0.411668144 0.413124741 0.413124741 0.418019815
0.350109339 0.416124439 0.417578383 0.417286364 0.414894631 0.408900665 0.407775052 0.412542049 0.410840373 0.410840373 0.408026593 0.408026593 0.414351647
0.334127830 0.549549338 0.553954792 0.559051984 0.549234762 0.552020778 0.550966335 0.541758396 0.539916715 0.539916715 0.541760339 0.541760339 0.543593344
0.334127830 0.548605330 0.552402230 0.556861543 0.547808475 0.549740829 0.549777950 0.536904715 0.535242370 0.535242370 0.536922526 0.536922526 0.539286665
0.334127830 0.547706520 0.551106355 0.555043573 0.546821539 0.548823735 0.548785128 0.535530241 0.533857015 0.533857015 0.535953817 0.535953817 0.538544324
0.334127830 0.538144380 0.540533457 0.538837579 0.539349397 0.537630400 0.537481019 0.517924366 0.504123909 0.504123909 0.522056460 0.522056460 0.526288558
0.334127830 0.528583599 0.530677962 0.521859461 0.532071580 0.525635311 0.527459072 0.516750971 0.502109607 0.502109607 0.506123527 0.506123527 0.524925698
0.334127830 0.525836740 0.526065359 0.516864990 0.528193595 0.521499855 0.522076555 0.513354674 0.495818268 0.495818268 0.528008391 0.528008391 0.522635976
0.334127830 0.520516955 0.520732882 0.510933377 0.521919103 0.513972147 0.514492610 0.509905960 0.492824295 0.492824295 0.528021143 0.528021143 0.523074577
0.334127830 0.499416035 0.500931398 0.492573222 0.500102351 0.493517404 0.494012698 0.461759182 0.433419545 0.433419545 0.463055512 0.463055512 0.458720132
0.334127830 0.433573031 0.434213758 0.429822152 0.432450116 0.422663943 0.422757297 0.406522542 0.399265270 0.399265270 0.398846968 0.398846968 0.406996801
0.334127830 0.404130803 0.405541779 0.403500658 0.401821914 0.392078142 0.392393279 0.398713685 0.398428721 0.398428721 0.393991812 0.393991812 0.401608689
0.358350950 0.564678813 0.569794425 0.573838636 0.564526109 0.568382055 0.568406771 0.557418919 0.556806624 0.556806624 0.557204998 0.557204998 0.559186462
0.358350950 0.563751700 0.568219693 0.571359598 0.563377392 0.566881586 0.566962128 0.552112669 0.551032328 0.551032328 0.552053036 0.552053036 0.555162072
0.358350950 0.562795642 0.567106622 0.569757904 0.562841904 0.566069817 0.566127228 0.551370791 0.549089667 0.549089667 0.550940000 0.550940000 0.554345807
0.358350950 0.553852386 0.556423378 0.554079281 0.554684756 0.553027732 0.555110254 0.536823561 0.518966557 0.518966557 0.538590030 0.538590030 0.541514202
0.358350950 0.545009599 0.545721505 0.538384015 0.547636585 0.543311588 0.542700374 0.533848298 0.518601820 0.518601820 0.519141659 0.519141659 0.542310301
0.358350950 0.541716093 0.541546139 0.534153574 0.543262471 0.537722371 0.537138420 0.529886494 0.511748162 0.511748162 0.545349426 0.545349426 0.542152941
0.358350950 0.535716047 0.535267226 0.527289943 0.537157666 0.531060484 0.529923471 0.527979577 0.508196254 0.508196254 0.545216876 0.545216876 0.541479553
0.358350950 0.515528099 0.516720474 0.509223766 0.516642733 0.511264765 0.509524797 0.477859970 0.450004167 0.450004167 0.481719640 0.481719640 0.479397686
0.358350950 0.449367001 0.449230335 0.445067666 0.448105673 0.440221805 0.438563866 0.424387573 0.418617626 0.418617626 0.418558333 0.418558333 0.425308066
0.358350950 0.421700579 0.423784814 0.422417142 0.420638209 0.411477481 0.410747261 0.418543974 0.416819943 0.416819943 0.414920104 0.414920104 0.421437928
0.347696509 0.551795558 0.556876615 0.561213298 0.551726516 0.554584932 0.554793861 0.544883318 0.544008762 0.544008762 0.545032951 0.545032951 0.547002223
0.347696509 0.550647765 0.555560487 0.559244426 0.550637830 0.553336649 0.553695899 0.540332027 0.538666069 0.538666069 0.538819063 0.538819063 0.542354064
0.347696509 0.550069892 0.554621870 0.557892491 0.550290524 0.552672279 0.553147468 0.539426974 0.537222683 0.537222683 0.538672883 0.538672883 0.541767972
0.347696509 0.541513277 0.544281366 0.542256337 0.543732590 0.542473991 0.542539727 0.524857545 0.507987754 0.507987754 0.520287570 0.520287570 0.531307480
0.347696509 0.532891465 0.533741721 0.526608299 0.537072304 0.532353088 0.531708693 0.523592441 0.506181313 0.506181313 0.507829886 0.507829886 0.524934181
0.347696509 0.529511826 0.529591644 0.521852591 0.532459859 0.525963051 0.527301546 0.518036868 0.498446335 0.498446335 0.533954486 0.533954486 0.531195243
0.347696509 0.524222005 0.523796789 0.515636070 0.526046513 0.519327451 0.520464888 0.513739381 0.496525268 0.496525268 0.533592552 0.533592552 0.531218011
0.347696509 0.502812498 0.502879957 0.495140604 0.504700403 0.499641580 0.500438118 0.465663635 0.439295967 0.439295967 0.469130867 0.469130867 0.467370773
0.347696509 0.437463485 0.437887113 0.434715472 0.438674931 0.429166430 0.429644497 0.413576038 0.407673483 0.407673483 0.407756666 0.407756666 0.412193903
0.347696509 0.410891891 0.411877158 0.411412205 0.409376393 0.401860174 0.402644623 0.407541322 0.406817554 0.406817554 0.404127488 0.404127488 0.410129046
0.351185533 0.552437621 0.557540820 0.561571241 0.552391372 0.555258975 0.555313607 0.545669993 0.544123611 0.544123611 0.545479336 0.545479336 0.547209428
0.351185533 0.551368031 0.555841103 0.559144099 0.551296069 0.553790274 0.553831992 0.539767719 0.538243133 0.538243133 0.540095274 0.540095274 0.542438717
0.351185533 0.550703980 0.554737013 0.557549665 0.550426250 0.553037810 0.553114974 0.539415492 0.536996923 0.536996923 0.539261249 0.539261249 0.541815181
0.351185533 0.542383484 0.544354195 0.542612291 0.543270804 0.541124334 0.543036713 0.523559892 0.507482916 0.507482916 0.511294806 0.511294806 0.530453588
0.351185533 0.533216978 0.534515293 0.527675695 0.536789458 0.532189108 0.533058928 0.522870399 0.506537590 0.506537590 0.510076221 0.510076221 0.525108248
0.351185533 0.529801251 0.529986981 0.522246485 0.532688711 0.527826052 0.527282453 0.519158383 0.499477723 0.499477723 0.533968829 0.533968829 0.527984959
0.351185533 0.523858854 0.523692186 0.515429192 0.526830393 0.520621786 0.519568264 0.515128180 0.495827302 0.495827302 0.533967469 0.533967469 0.528875646
0.351185533 0.501928723 0.502208744 0.494784516 0.505262460 0.499273198 0.498040589 0.466105090 0.438481959 0.438481959 0.467940195 0.467940195 0.467163250
0.351185533 0.435487961 0.436850350 0.434384946 0.437555285 0.430767369 0.429685155 0.415321641 0.408194840 0.408194840 0.408175919 0.408175919 0.416164859
0.351185533 0.411789863 0.413369217 0.412604889 0.411043833 0.403895097 0.402902705 0.408475929 0.406953796 0.406953796 0.404886702 0.404886702 0.411350109
0.330716748 0.541805656 0.546263429 0.550979121 0.541723105 0.544204834 0.544047841 0.534409153 0.533078690 0.533078690 0.534185616 0.534185616 0.536229773
0.330716748 0.540966476 0.544208898 0.548773344 0.540332742 0.542742620 0.542671596 0.528736465 0.526954096 0.526954096 0.528428881 0.528428881 0.531424827
0.330716748 0.539870325 0.543191625 0.547044405 0.539577551 0.541692744 0.542001401 0.527652445 0.526255868 0.526255868 0.527362816 0.527362816 0.530792748
0.330716748 0.530541868 0.533160630 0.531228160 0.530569988 0.532149529 0.531337057 0.511092107 0.494836452 0.494836452 0.502196901 0.502196901 0.512642767
0.330716748 0.521270307 0.523055503 0.514784930 0.523355330 0.519119558 0.518440012 0.508612251 0.493520343 0.493520343 0.498616879 0.498616879 0.517131924
0.330716748 0.518096666 0.518688772 0.509637868 0.519222270 0.513393128 0.513200211 0.504388148 0.487601257 0.487601257 0.520617796 0.520617796 0.514945124
0.330716748 0.511803197 0.512574957 0.502484240 0.513182853 0.506533148 0.506172658 0.499177897 0.484723670 0.484723670 0.520779206 0.520779206 0.515849663
0.330716748 0.489513766 0.490035961 0.482259882 0.492041614 0.485710758 0.485247850 0.453518698 0.424788682 0.424788682 0.453987722 0.453987722 0.451178075
0.330716748 0.422045949 0.422442413 0.419209242 0.422876296 0.412267627 0.411243131 0.398630416 0.391583086 0.391583086 0.392006694 0.392006694 0.399029974
0.330716748 0.395654028 0.397820807 0.396616482 0.394425225 0.386368496 0.385275632 0.391435096 0.390169368 0.390169368 0.387559705 0.387559705 0.395330444
0.345010307 0.552230023 0.557247282 0.561377965 0.552183098 0.555066101 0.554981457 0.545606383 0.543626197 0.543626197 0.545203357 0.545203357 0.546710480
0.345010307 0.550906939 0.555652628 0.558871272 0.551117640 0.553500142 0.553319134 0.539799056 0.537869763 0.537869763 0.540152451 0.540152451 0.542409667
0.345010307 0.550254843 0.554311605 0.556970825 0.550286628 0.552575673 0.552405176 0.539134231 0.537065205 0.537065205 0.538966128 0.538966128 0.541238865
0.345010307 0.541602560 0.544587256 0.542121117 0.542676345 0.542634384 0.542484822 0.525402374 0.508256894 0.508256894 0.530293637 0.530293637 0.530450206
0.345010307 0.533180796 0.534838674 0.527130604 0.535681216 0.531332585 0.531609430 0.522347068 0.507888916 0.507888916 0.509819870 0.509819870 0.527842240
0.345010307 0.529760085 0.530071475 0.521863113 0.530858081 0.526949301 0.526960220 0.516310550 0.500415094 0.500415094 0.533231001 0.533231001 0.531167415
0.345010307 0.524432573 0.524457535 0.516135467 0.524730526 0.520496657 0.520508041 0.514587429 0.497683830 0.497683830 0.533987557 0.533987557 0.530043737
0.345010307 0.501346110 0.501910641 0.495012945 0.504944967 0.497337543 0.497519878 0.464335424 0.437900052 0.437900052 0.465127456 0.465127456 0.465525434
0.345010307 0.435486082 0.435383984 0.432983865 0.436119889 0.426745814 0.427528299 0.412183336 0.406615777 0.406615777 0.406278993 0.406278993 0.412166221
0.345010307 0.409468083 0.411622003 0.410875913 0.408556952 0.401305658 0.401862768 0.406842601 0.405660446 0.405660446 0.403076813 0.403076813 0.408180520
0.345014601 0.551087460 0.555793417 0.559910631 0.550823743 0.553641041 0.553983765 0.544161184 0.542716686 0.542716686 0.543673706 0.543673706 0.545830105
0.345014601 0.550057230 0.554139570 0.557945865 0.549580619 0.552299177 0.552834113 0.538894715 0.537083982 0.537083982 0.538466661 0.538466661 0.541300148
0.345014601 0.549112940 0.553019519 0.556013127 0.548965639 0.551337720 0.551770988 0.537998983 0.536251020 0.536251020 0.537653876 0.537653876 0.540745687
0.345014601 0.539558288 0.543412050 0.542200269 0.541591925 0.540831895 0.540659612 0.520632313 0.505579015 0.505579015 0.517433875 0.517433875 0.529218490
0.345014601 0.531419195 0.533599725 0.526241986 0.535032994 0.530791172 0.531693042 0.519808251 0.504527279 0.504527279 0.510422584 0.510422584 0.530086955
0.345014601 0.527873748 0.528954120 0.521156954 0.530250972 0.526616011 0.527418697 0.513454047 0.498595417 0.498595417 0.532770811 0.532770811 0.529372991
0.345014601 0.522669737 0.522837034 0.514514257 0.524597568 0.519044718 0.520058117 0.512488855 0.495623204 0.495623204 0.533007944 0.533007944 0.529183621
0.345014601 0.501880256 0.501136155 0.493804345 0.504010564 0.496811539 0.497876136 0.464129582 0.435233847 0.435233847 0.465572258 0.465572258 0.464319160
0.345014601 0.434532098 0.433622781 0.430929614 0.435379846 0.427272669 0.427791265 0.409901625 0.404492344 0.404492344 0.405798600 0.405798600 0.410180105
0.345014601 0.407527731 0.409581002 0.409201776 0.406722177 0.400101617 0.400811105 0.404600904 0.403143237 0.403143237 0.400712678 0.400712678 0.407292244
0.318480348 0.529862178 0.535190150 0.539603494 0.530149876 0.532289756 0.531237223 0.523536227 0.522410649 0.522410649 0.523789141 0.523789141 0.525295224
0.318480348 0.529029014 0.533259773 0.537835249 0.528789189 0.531129893 0.530096318 0.518379277 0.516900130 0.516900130 0.518055053 0.518055053 0.520836694
0.318480348 0.528401709 0.532098932 0.536336809 0.528063867 0.530264640 0.529115115 0.517644064 0.515927519 0.515927519 0.517326853 0.517326853 0.520225616
0.318480348 0.520426135 0.522809177 0.521419680 0.521255664 0.519138617 0.520676002 0.501061738 0.489134884 0.489134884 0.505081093 0.505081093 0.505261371
0.318480348 0.512116279 0.512949082 0.505552568 0.514833900 0.509882362 0.511137540 0.498269947 0.485762253 0.485762253 0.495240965 0.495240965 0.507830035
0.318480348 0.508917495 0.509297149 0.501244807 0.511096574 0.505594565 0.505888030 0.495281232 0.479006994 0.479006994 0.510306644 0.510306644 0.507125559
0.318480348 0.502714518 0.503672208 0.494428727 0.505651236 0.498657392 0.498656407 0.493018890 0.475730634 0.475730634 0.511255473 0.511255473 0.506980541
0.318480348 0.479730574 0.480322887 0.473563814 0.483496770 0.476481814 0.476497490 0.442626962 0.413941574 0.413941574 0.444609956 0.444609956 0.443744775
0.318480348 0.412224039 0.413323077 0.409057903 0.412266613 0.403708129 0.404128360 0.388132235 0.381075718 0.381075718 0.381130525 0.381130525 0.388068073
0.318480348 0.385413515 0.386897273 0.386075486 0.384346214 0.376140710 0.376518565 0.380990047 0.380163933 0.380163933 0.377475023 0.377475023 0.384692072
0.343322781 0.553952326 0.558992982 0.563084500 0.554236261 0.556658442 0.556504393 0.547134142 0.545723179 0.545723179 0.547129184 0.547129184 0.548792504
0.343322781 0.553032828 0.557829175 0.560937237 0.553085180 0.555341245 0.555206726 0.542166007 0.539640302 0.539640302 0.539260336 0.539260336 0.544469539
0.343322781 0.552212444 0.556835558 0.559611680 0.552404473 0.554442463 0.554419436 0.540667302 0.538387518 0.538387518 0.539737522 0.539737522 0.543826512
0.343322781 0.542741585 0.546385810 0.544687563 0.544469276 0.543045985 0.542939803 0.523953154 0.510448527 0.510448527 0.533228922 0.533228922 0.529629541
0.343322781 0.534828042 0.536395627 0.528705795 0.537359896 0.531492813 0.532702017 0.522194294 0.509160405 0.509160405 0.537108999 0.537108999 0.524103210
0.343322781 0.531374955 0.530971604 0.523123821 0.532842432 0.526946530 0.527993687 0.516705911 0.501060563 0.501060563 0.533027669 0.533027669 0.529063467
0.343322781 0.524863484 0.525041794 0.516199823 0.526286221 0.519029317 0.520139767 0.512439811 0.498561294 0.498561294 0.533989427 0.533989427 0.527114689
0.343322781 0.502233810 0.501525915 0.494798190 0.504406139 0.496618985 0.497818227 0.464259442 0.436516126 0.436516126 0.466011161 0.466011161 0.465559478
0.343322781 0.434071194 0.434440749 0.430827350 0.435461705 0.423509638 0.424995266 0.410120463 0.402059145 0.402059145 0.401664194 0.401664194 0.411203655
0.343322781 0.406252621 0.408340516 0.407173863 0.405383316 0.396461612 0.397341136 0.402811102 0.401629205 0.401629205 0.398424469 0.398424469 0.405914090
0.321274772 0.539170060 0.543532118 0.548144171 0.538977035 0.541505816 0.541430766 0.531175647 0.530625332 0.530625332 0.531447382 0.531447382 0.533234779
0.321274772 0.538159905 0.541378186 0.545956372 0.537550524 0.540040015 0.540174336 0.525806937 0.524719460 0.524719460 0.523926311 0.523926311 0.528604678
0.321274772 0.537133832 0.540106934 0.543734298 0.536614115 0.538953430 0.539103290 0.524580537 0.523163908 0.523163908 0.524241506 0.524241506 0.527693802
0.321274772 0.527771474 0.530783686 0.528974545 0.528744869 0.526813417 0.527073461 0.506129182 0.493497449 0.493497449 0.513688080 0.513688080 0.505669438
0.321274772 0.518200016 0.520563503 0.512251987 0.521319991 0.517111980 0.515997596 0.504455988 0.492516858 0.492516858 0.498644327 0.498644327 0.507112671
0.321274772 0.514701417 0.516261881 0.507414761 0.517629617 0.512962785 0.511327893 0.501592042 0.484661791 0.484661791 0.517270407 0.517270407 0.511303639
0.321274772 0.509200896 0.509298354 0.499637598 0.510975504 0.505579217 0.504222580 0.501421470 0.481799300 0.481799300 0.517745845 0.517745845 0.510833964
0.321274772 0.486016285 0.486842446 0.478506597 0.488064691 0.483555782 0.481583605 0.447900628 0.419675167 0.419675167 0.448778173 0.448778173 0.448039599
0.321274772 0.416012372 0.416810005 0.412500679 0.417419275 0.407661550 0.405508641 0.394079731 0.387476856 0.387476856 0.387145411 0.387145411 0.395568182
0.321274772 0.390889532 0.393014344 0.391941089 0.389404032 0.382234518 0.380880442 0.387284789 0.385740052 0.385740052 0.383467827 0.383467827 0.390819060
0.339048702 0.550129571 0.555150805 0.559943335 0.549468657 0.552580045 0.552623618 0.542661476 0.541426897 0.541426897 0.543295268 0.543295268 0.544645155
0.339048702 0.549024612 0.553305792 0.557497885 0.548236711 0.551227313 0.551232376 0.537955544 0.536239759 0.536239759 0.538080241 0.538080241 0.540391215
0.339048702 0.548073529 0.552190928 0.555734246 0.547300188 0.550168258 0.550050062 0.536731465 0.535390793 0.535390793 0.536999132 0.536999132 0.539444790
0.339048702 0.539598036 0.542890707 0.541529413 0.540454144 0.540300795 0.540525355 0.520863481 0.504740469 0.504740469 0.534026470 0.534026470 0.522964999
0.339048702 0.530149618 0.532504913 0.523800966 0.533855187 0.528784376 0.528800542 0.519202993 0.502388173 0.502388173 0.531633060 0.531633060 0.527513691
0.339048702 0.527084962 0.529049710 0.519278356 0.530565440 0.525048823 0.525445083 0.514373472 0.496137297 0.496137297 0.530138865 0.530138865 0.526446881
0.339048702 0.521398216 0.522810602 0.512733566 0.524188209 0.517393979 0.518308905 0.511561626 0.493397648 0.493397648 0.529691451 0.529691451 0.526090856
