#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
58080 0.476784190 0.364844403 0.111939787 0.364844403
62920 0.476784190 0.364844403 0.111939787 0.364844403
67760 0.476784190 0.364844403 0.111939787 0.364844403
72600 0.476784190 0.364844403 0.111939787 0.364844403
77440 0.476784190 0.364844403 0.111939787 0.364844403
82280 0.476784190 0.364844403 0.111939787 0.364844403
87120 0.476784190 0.364844403 0.111939787 0.364844403
91960 0.476784190 0.364844403 0.111939787 0.364844403
48400 0.454032457 0.336492739 0.117539718 0.336492739
53240 0.454032457 0.336492739 0.117539718 0.336492739
58080 0.454032457 0.336492739 0.117539718 0.336492739
62920 0.454032457 0.336492739 0.117539718 0.336492739
67760 0.454032457 0.336492739 0.117539718 0.336492739
72600 0.454032457 0.336492739 0.117539718 0.336492739
77440 0.454032457 0.336492739 0.117539718 0.336492739
82280 0.454032457 0.336492739 0.117539718 0.336492739
87120 0.454032457 0.336492739 0.117539718 0.336492739
91960 0.454032457 0.336492739 0.117539718 0.336492739
48400 0.462683432 0.345639272 0.117044160 0.345639272
53240 0.462683432 0.345639272 0.117044160 0.345639272
58080 0.462683432 0.345639272 0.117044160 0.345639272
62920 0.462683432 0.345639272 0.117044160 0.345639272
67760 0.462683432 0.345639272 0.117044160 0.345639272
72600 0.462683432 0.345639272 0.117044160 0.345639272
77440 0.462683432 0.345639272 0.117044160 0.345639272
82280 0.462683432 0.345639272 0.117044160 0.345639272
87120 0.462683432 0.345639272 0.117044160 0.345639272
91960 0.462683432 0.345639272 0.117044160 0.345639272
48400 0.453538544 0.338479522 0.115059022 0.338479522
53240 0.453538544 0.338479522 0.115059022 0.338479522
58080 0.453538544 0.338479522 0.115059022 0.338479522
62920 0.453538544 0.338479522 0.115059022 0.338479522
67760 0.453538544 0.338479522 0.115059022 0.338479522
72600 0.453538544 0.338479522 0.115059022 0.338479522
77440 0.453538544 0.338479522 0.115059022 0.338479522
82280 0.453538544 0.338479522 0.115059022 0.338479522
87120 0.453538544 0.338479522 0.115059022 0.338479522
91960 0.453538544 0.338479522 0.115059022 0.338479522
48400 0.456543918 0.337910353 0.118633565 0.337910353
53240 0.456543918 0.337910353 0.118633565 0.337910353
58080 0.456543918 0.337910353 0.118633565 0.337910353
62920 0.456543918 0.337910353 0.118633565 0.337910353
67760 0.456543918 0.337910353 0.118633565 0.337910353
72600 0.456543918 0.337910353 0.118633565 0.337910353
77440 0.456543918 0.337910353 0.118633565 0.337910353
82280 0.456543918 0.337910353 0.118633565 0.337910353
87120 0.456543918 0.337910353 0.118633565 0.337910353
91960 0.456543918 0.337910353 0.118633565 0.337910353
48400 0.469889783 0.358303156 0.111586627 0.358303156
53240 0.469889783 0.358303156 0.111586627 0.358303156
58080 0.469889783 0.358303156 0.111586627 0.358303156
62920 0.469889783 0.358303156 0.111586627 0.358303156
67760 0.469889783 0.358303156 0.111586627 0.358303156
72600 0.469889783 0.358303156 0.111586627 0.358303156
77440 0.469889783 0.358303156 0.111586627 0.358303156
82280 0.469889783 0.358303156 0.111586627 0.358303156
87120 0.469889783 0.358303156 0.111586627 0.358303156
91960 0.469889783 0.358303156 0.111586627 0.358303156
48400 0.474576473 0.362034393 0.112542080 0.362034393
53240 0.474576473 0.362034393 0.112542080 0.362034393
58080 0.474576473 0.362034393 0.112542080 0.362034393
62920 0.474576473 0.362034393 0.112542080 0.362034393
67760 0.474576473 0.362034393 0.112542080 0.362034393
72600 0.474576473 0.362034393 0.112542080 0.362034393
77440 0.474576473 0.362034393 0.112542080 0.362034393
82280 0.474576473 0.362034393 0.112542080 0.362034393
87120 0.474576473 0.362034393 0.112542080 0.362034393
91960 0.474576473 0.362034393 0.112542080 0.362034393
48400 0.461628861 0.350786136 0.110842725 0.350786136
53240 0.461628861 0.350786136 0.110842725 0.350786136
58080 0.461628861 0.350786136 0.110842725 0.350786136
62920 0.461628861 0.350786136 0.110842725 0.350786136
67760 0.461628861 0.350786136 0.110842725 0.350786136
72600 0.461628861 0.350786136 0.110842725 0.350786136
77440 0.461628861 0.350786136 0.110842725 0.350786136
82280 0.461628861 0.350786136 0.110842725 0.350786136
87120 0.461628861 0.350786136 0.110842725 0.350786136
91960 0.461628861 0.350786136 0.110842725 0.350786136
48400 0.464649647 0.350773277 0.113876370 0.350773277
53240 0.464649647 0.350773277 0.113876370 0.350773277
58080 0.464649647 0.350773277 0.113876370 0.350773277
62920 0.464649647 0.350773277 0.113876370 0.350773277
67760 0.464649647 0.350773277 0.113876370 0.350773277
