#input_size get_time acc_size acc_time op_type overall_time
2600 0.000303268 2600 0.000023723 add_time= 0.002187138
2805 0.000047140 2805 0.000009446 add_time= 0.000074906
2750 0.000057499 2750 0.000010188 add_time= 0.000110306
2805 0.000025435 2805 0.000100802 add_time= 0.000149537
2500 0.000086534 2500 0.000009682 add_time= 0.000112254
3025 0.000282037 3025 0.000020396 add_time= 0.000349677
2750 0.000293448 2750 0.000008062 add_time= 0.000317410
2500 0.000165143 2500 0.000008867 add_time= 0.000191168
2750 0.000011487 2750 0.000090740 add_time= 0.000130243
2754 0.000181597 2754 0.000010624 add_time= 0.000208074
1250 0.000294653 1250 0.000007978 add_time= 0.000321633
3025 0.000257464 3025 0.000010156 add_time= 0.000306179
2550 0.000079205 2550 0.000007857 add_time= 0.000102481
2750 0.000008339 2750 0.000031060 add_time= 0.000065022
1275 0.002094584 1275 0.000007138 add_time= 0.002116849
5665 0.002042643 2650 0.000012378 mult_time= 0.002204354
5720 0.001080511 2703 0.000008623 mult_time= 0.001147696
5665 0.001556352 2650 0.000008294 mult_time= 0.001619015
5500 0.001201321 2500 0.000010145 mult_time= 0.001272096
5100 0.001259587 2500 0.000008450 mult_time= 0.001322834
5500 0.001379845 2500 0.000007593 mult_time= 0.001437088
5500 0.000695940 2500 0.000008331 mult_time= 0.000759037
5000 0.002457066 2500 0.000008523 mult_time= 0.002518519
5565 0.002703632 2756 0.000008398 mult_time= 0.002765078
5100 0.003221922 2600 0.000008260 mult_time= 0.003302278
5350 0.003726646 2860 0.000008965 mult_time= 0.003793302
5665 0.000231613 2652 0.000008906 mult_time= 0.000297638
2550 0.000420116 2600 0.000007621 mult_time= 0.000471856
5500 0.001264385 2500 0.000008439 mult_time= 0.001331521
5000 0.001880148 2500 0.000008322 mult_time= 0.001940319
5000 0.001748033 2500 0.000008323 mult_time= 0.001807474
5775 0.000116767 2750 0.000008968 mult_time= 0.000189918
5565 0.003994733 2750 0.000008654 mult_time= 0.004061813
4000 0.000047788 1375 0.000018501 mult_time= 0.000108318
5000 0.000099674 2500 0.000045549 mult_time= 0.000217148
5460 0.000072203 2750 0.000025855 mult_time= 0.000153355
5200 0.000043569 2700 0.000025646 mult_time= 0.000122453
5400 0.000120611 2915 0.000027732 mult_time= 0.000204482
5250 0.000045815 2750 0.000024628 mult_time= 0.000120772
5775 0.000054039 2750 0.000036394 mult_time= 0.000139827
5830 0.000076977 2805 0.000008057 mult_time= 0.000143995
5250 0.000226514 2750 0.000007974 mult_time= 0.000283201
5500 0.003793239 2500 0.000010997 mult_time= 0.003855309
5400 0.004170686 2500 0.000007771 mult_time= 0.004226996
5000 0.004354714 2500 0.000008402 mult_time= 0.004411358
5000 0.004875043 2500 0.000007922 mult_time= 0.004930025
5000 0.000137800 2500 0.000008440 mult_time= 0.000220585
5775 0.002224887 2750 0.000009025 mult_time= 0.002292984
5885 0.002749174 2860 0.000010197 mult_time= 0.002820034
5300 0.002763393 2805 0.000008054 mult_time= 0.002823560
4160 0.003471275 1375 0.000006920 mult_time= 0.003518182
5555 0.001049745 2550 0.000008081 mult_time= 0.001106590
5050 0.002454248 2550 0.000010980 mult_time= 0.002510726
