#input_size get_time acc_size acc_time op_type overall_time
2650 0.000023914 2650 0.000029565 add_time= 0.001528315
2750 0.000131461 2750 0.000006892 add_time= 0.000153590
1275 0.000059470 1275 0.000006463 add_time= 0.000091684
2500 0.000018530 2500 0.000211853 add_time= 0.000252368
2700 0.000095391 2700 0.000007623 add_time= 0.000118312
2650 0.000017237 2650 0.000082666 add_time= 0.000180171
2550 0.000348179 2550 0.000007564 add_time= 0.000387377
1250 0.000177620 1250 0.000006954 add_time= 0.000217870
2650 0.000009198 2650 0.000084231 add_time= 0.000127730
2500 0.000103631 2500 0.000006918 add_time= 0.000138433
3025 0.000159775 3025 0.000035717 add_time= 0.000238860
2500 0.000128263 2500 0.000008078 add_time= 0.000170187
2500 0.000179833 2500 0.000006570 add_time= 0.000231285
2650 0.000062247 2650 0.000026998 add_time= 0.000123598
2500 0.000283474 2500 0.000114670 add_time= 0.000425753
2750 0.000451811 2750 0.000027699 add_time= 0.000496703
2650 0.000010787 2650 0.000142551 add_time= 0.000181471
2750 0.000405944 2750 0.000009035 add_time= 0.000432220
1250 0.000376174 1250 0.000006394 add_time= 0.000407489
1375 0.000039110 1375 0.000005372 add_time= 0.000063758
5724 0.000258832 2809 0.000136872 mult_time= 0.000543247
5150 0.000034538 2650 0.000088806 mult_time= 0.000191504
5356 0.000080247 2650 0.000080832 mult_time= 0.000235097
5720 0.000148391 2703 0.000025841 mult_time= 0.000231586
5562 0.000049409 2650 0.000024050 mult_time= 0.000150774
5202 0.000038733 2600 0.000024889 mult_time= 0.000131658
5775 0.000063584 2750 0.000026341 mult_time= 0.000164333
5720 0.000060977 2700 0.000024457 mult_time= 0.000140385
5000 0.000063659 2500 0.000023290 mult_time= 0.000135689
5000 0.000531997 2500 0.000007934 mult_time= 0.000588244
5151 0.002852089 2550 0.000007511 mult_time= 0.002909378
5202 0.003180652 2600 0.000013130 mult_time= 0.003253190
5610 0.002989431 2600 0.000007992 mult_time= 0.003052179
5100 0.002878808 2600 0.000008427 mult_time= 0.002940674
5508 0.002807366 2600 0.000008163 mult_time= 0.002869515
5100 0.000221537 2600 0.000007889 mult_time= 0.000279141
5150 0.000137560 2652 0.000007757 mult_time= 0.000197396
5100 0.000180080 2600 0.000007745 mult_time= 0.000238213
5350 0.000875471 2860 0.000017033 mult_time= 0.000958615
5100 0.002119906 2600 0.000007971 mult_time= 0.002184353
5252 0.003056427 2550 0.000017213 mult_time= 0.003135340
5100 0.001140331 2500 0.000007661 mult_time= 0.001198368
5250 0.000063064 2750 0.000026693 mult_time= 0.000139585
5250 0.000046891 2750 0.000007809 mult_time= 0.000103578
5300 0.000079599 2805 0.000008242 mult_time= 0.000141893
5618 0.000949941 2805 0.000009295 mult_time= 0.001035125
5250 0.000164491 2750 0.000055264 mult_time= 0.000418389
4160 0.001356994 1375 0.000007258 mult_time= 0.001418447
5202 0.000976633 2600 0.000008009 mult_time= 0.001030844
5000 0.004968757 2500 0.000009071 mult_time= 0.005045244
5000 0.007310127 2500 0.000027346 mult_time= 0.007387891
5300 0.003605230 2805 0.000007967 mult_time= 0.003672993
5610 0.000086139 3025 0.000029313 mult_time= 0.000171692
5500 0.001384823 2500 0.000007639 mult_time= 0.001441877
5500 0.002505778 2500 0.000008464 mult_time= 0.002564459
5151 0.004420901 2550 0.000007898 mult_time= 0.004476020
4125 0.009494438 1250 0.000006920 mult_time= 0.009540978
5000 0.003637721 2500 0.000007784 mult_time= 0.003692687
5350 0.000992682 2860 0.000008663 mult_time= 0.001054701
5500 0.000752303 3025 0.000008622 mult_time= 0.000816274
5300 0.007335221 2805 0.000008930 mult_time= 0.007395468
5253 0.004061916 2652 0.000007902 mult_time= 0.004120316
2525 0.000111104 2550 0.000009604 mult_time= 0.000175839
5300 0.002225481 2805 0.000008549 mult_time= 0.002285187
5000 0.000265420 2500 0.000007804 mult_time= 0.000319012
5000 0.004300058 2500 0.000009246 mult_time= 0.004358044
5000 0.003228524 2500 0.000008076 mult_time= 0.003284184
5050 0.002174645 2550 0.000007950 mult_time= 0.002228630
5512 0.001770883 2805 0.000008777 mult_time= 0.001832595
5050 0.002234163 2550 0.000008171 mult_time= 0.002292718
5252 0.000101650 2550 0.000008194 mult_time= 0.000157780
5665 0.000134163 2652 0.000008158 mult_time= 0.000193370
5151 0.000928745 2550 0.000008324 mult_time= 0.000984033
5250 0.001062420 2754 0.000057144 mult_time= 0.001217647
5253 0.001367961 2650 0.000008299 mult_time= 0.001425906
5250 0.001964792 2750 0.000008232 mult_time= 0.002021314
5500 0.003185045 2500 0.000008118 mult_time= 0.003241991
5559 0.001948865 2970 0.000008601 mult_time= 0.002009891
5720 0.004885232 2700 0.000008103 mult_time= 0.004942550
5200 0.003387441 2500 0.000007890 mult_time= 0.003441846
5050 0.002508438 2550 0.000008297 mult_time= 0.002562910
5200 0.002376360 2500 0.000008487 mult_time= 0.002434532
3750 0.001581997 1250 0.000009531 mult_time= 0.001629135
5460 0.001159352 2750 0.000008926 mult_time= 0.001219317
5300 0.000217460 2805 0.000008512 mult_time= 0.000286018
5670 0.000922175 2750 0.000008264 mult_time= 0.000980765
5355 0.001429808 2750 0.000008115 mult_time= 0.001486509
5050 0.002242310 2550 0.000007679 mult_time= 0.002296814
4235 0.002431385 1300 0.000006891 mult_time= 0.002475034
4080 0.001339471 1375 0.000007658 mult_time= 0.001386201
3750 0.001125474 1250 0.000007558 mult_time= 0.001171495
5356 0.000320923 2650 0.000151330 mult_time= 0.000547420
5665 0.000075988 2650 0.000023881 mult_time= 0.000169633
5150 0.000080906 2650 0.000022281 mult_time= 0.000189561
4290 0.000046456 1325 0.000014538 mult_time= 0.000107731
2550 0.000138898 2600 0.000023627 mult_time= 0.000214677
5400 0.000035726 2500 0.000023450 mult_time= 0.000112824
5050 0.000040816 2550 0.000024074 mult_time= 0.000117321
3825 0.000040848 1250 0.000014646 mult_time= 0.000095856
5250 0.000140365 2750 0.000007841 mult_time= 0.000200645
5151 0.001123783 2550 0.000016641 mult_time= 0.001192872
3825 0.001843720 1250 0.000006756 mult_time= 0.001891512
5350 0.001877349 2860 0.000028356 mult_time= 0.001960410
2550 0.002287876 2600 0.000007385 mult_time= 0.002334079
5100 0.002568952 2600 0.000007955 mult_time= 0.002625831
5100 0.003171544 2600 0.000007831 mult_time= 0.003228697
5665 0.001528910 2652 0.000007752 mult_time= 0.001588045
4235 0.000442860 1300 0.000029920 mult_time= 0.000514515
5500 0.000664817 2500 0.000007710 mult_time= 0.000723375
5151 0.000685718 2550 0.000007852 mult_time= 0.000743910
5100 0.000732748 2500 0.000007528 mult_time= 0.000789540
5250 0.000688289 2750 0.000033749 mult_time= 0.000774492
5670 0.000067735 2750 0.000016170 mult_time= 0.000147879
5668 0.000142359 2970 0.000008069 mult_time= 0.000203734
5400 0.000174246 2500 0.000007831 mult_time= 0.000234715
5000 0.000247128 2500 0.000008262 mult_time= 0.000307321
5050 0.000460304 2550 0.000007812 mult_time= 0.000516783
5400 0.000418943 2915 0.000008885 mult_time= 0.000484915
5940 0.000156526 3025 0.000036543 mult_time= 0.000259582
5830 0.000055693 2805 0.000008161 mult_time= 0.000116010
5500 0.000106161 3025 0.000007906 mult_time= 0.000165581
4080 0.000426643 1375 0.000006646 mult_time= 0.000472187
5250 0.000362153 2750 0.000007579 mult_time= 0.000419829
5252 0.000521412 2550 0.000007944 mult_time= 0.000580219
2500 0.000572938 2500 0.000007624 mult_time= 0.000619157
5100 0.000601577 2600 0.000008236 mult_time= 0.000658869
5050 0.000623739 2550 0.000015565 mult_time= 0.000688218
5000 0.000642912 2500 0.000007548 mult_time= 0.000699987
5250 0.000415157 2750 0.000007904 mult_time= 0.000473203
5830 0.000672579 3025 0.000008356 mult_time= 0.000734342
5512 0.000571294 2805 0.000007811 mult_time= 0.000630248
4000 0.001933988 1375 0.000006865 mult_time= 0.001980725
5353 0.001259430 2550 0.000027752 mult_time= 0.001335681
5610 0.000058619 2601 0.000008059 mult_time= 0.000115805
2525 0.000056751 2550 0.000008016 mult_time= 0.000104211
5300 0.000135916 2500 0.000027857 mult_time= 0.000213469
5000 0.001849498 2500 0.000007931 mult_time= 0.001903704
5500 0.003652520 2500 0.000008332 mult_time= 0.003709827
5356 0.002032970 2652 0.000008316 mult_time= 0.002091756
5050 0.002196170 2550 0.000027485 mult_time= 0.002272048
5100 0.003673295 2601 0.000008167 mult_time= 0.003730049
5720 0.000062032 2703 0.000007994 mult_time= 0.000119957
5555 0.000085793 2550 0.000007738 mult_time= 0.000139114
5300 0.000124644 2805 0.000029728 mult_time= 0.000205229
