#input_size get_time acc_size acc_time op_type overall_time
2650 0.000020076 2650 0.000027656 add_time= 0.001784031
2550 0.000033864 2550 0.000007180 add_time= 0.000057596
2805 0.000055589 2805 0.000007728 add_time= 0.000080507
2703 0.000018499 2703 0.000026658 add_time= 0.000067557
2750 0.000078871 2750 0.000008088 add_time= 0.000103490
2750 0.000026369 2750 0.000007915 add_time= 0.000050636
2809 0.000009199 2809 0.000026113 add_time= 0.000105035
2750 0.000092998 2750 0.000008528 add_time= 0.000117370
2550 0.000520405 2550 0.000028605 add_time= 0.000576300
2809 0.000012116 2809 0.000085673 add_time= 0.000126541
2500 0.000173082 2500 0.000018590 add_time= 0.000208511
2550 0.000135243 2550 0.000026748 add_time= 0.000178075
2809 0.000028984 2809 0.000017678 add_time= 0.000085556
2750 0.000156759 2750 0.000009218 add_time= 0.000182344
3025 0.000312120 3025 0.000008463 add_time= 0.000346881
2550 0.000133937 2550 0.000007180 add_time= 0.000157448
2500 0.000009182 2500 0.000020566 add_time= 0.000048814
2805 0.000324593 2805 0.000009363 add_time= 0.000351297
2750 0.000042413 2750 0.000007210 add_time= 0.000065957
5300 0.000192029 2809 0.000137453 mult_time= 0.000473269
5400 0.000040930 2915 0.000029548 mult_time= 0.000150228
5508 0.000034512 2915 0.000025174 mult_time= 0.000120022
2575 0.000037975 2650 0.000025252 mult_time= 0.000113935
5616 0.000039123 2915 0.000025616 mult_time= 0.000143157
5100 0.000047269 2600 0.000025969 mult_time= 0.000126758
5500 0.000039349 2500 0.000024157 mult_time= 0.000147177
5200 0.000043843 2500 0.000023834 mult_time= 0.000119099
5665 0.000098165 2650 0.000024135 mult_time= 0.000178563
5500 0.000184069 2500 0.000007602 mult_time= 0.000244474
5000 0.000016815 2500 0.000009406 mult_time= 0.000074953
5252 0.002716576 2550 0.000008831 mult_time= 0.002782212
5100 0.002881190 2600 0.000009999 mult_time= 0.002944675
5350 0.003188397 2860 0.000008908 mult_time= 0.003254691
5253 0.002557095 2652 0.000008088 mult_time= 0.002619401
5406 0.002511259 2600 0.000008725 mult_time= 0.002575935
5100 0.000100636 2600 0.000007329 mult_time= 0.000157066
5885 0.000111156 2860 0.000008028 mult_time= 0.000180176
5150 0.000108154 2652 0.000008058 mult_time= 0.000175253
5300 0.000272064 2808 0.000007521 mult_time= 0.000334452
5150 0.001135080 2650 0.000007632 mult_time= 0.001194692
5500 0.003512987 2500 0.000007507 mult_time= 0.003574328
5050 0.001420173 2550 0.000007576 mult_time= 0.001480082
3750 0.001051466 1250 0.000008285 mult_time= 0.001099717
5610 0.000134137 3025 0.000008060 mult_time= 0.000197507
